Date,Close
1/5/2015,17408.71
1/6/2015,16883.19
1/7/2015,16885.33
1/8/2015,17167.1
1/9/2015,17197.73
1/13/2015,17087.71
1/14/2015,16795.96
1/15/2015,17108.7
1/16/2015,16864.16
1/19/2015,17014.29
1/20/2015,17366.3
1/21/2015,17280.48
1/22/2015,17329.02
1/23/2015,17511.75
1/26/2015,17468.52
1/27/2015,17768.3
1/28/2015,17795.73
1/29/2015,17606.22
1/30/2015,17674.39
2/2/2015,17558.04
2/3/2015,17335.85
2/4/2015,17678.74
2/5/2015,17504.62
2/6/2015,17648.5
2/9/2015,17711.93
2/10/2015,17652.68
2/12/2015,17979.72
2/13/2015,17913.36
2/16/2015,18004.77
2/17/2015,17987.09
2/18/2015,18199.17
2/19/2015,18264.79
2/20/2015,18332.3
2/23/2015,18466.92
2/24/2015,18603.48
2/25/2015,18585.2
2/26/2015,18785.79
2/27/2015,18797.94
3/2/2015,18826.88
3/3/2015,18815.16
3/4/2015,18703.6
3/5/2015,18751.84
3/6/2015,18971
3/9/2015,18790.55
3/10/2015,18665.11
3/11/2015,18723.52
3/12/2015,18991.11
3/13/2015,19254.25
3/16/2015,19246.06
3/17/2015,19437
3/18/2015,19544.48
3/19/2015,19476.56
3/20/2015,19560.22
3/23/2015,19754.36
3/24/2015,19713.45
3/25/2015,19746.2
3/26/2015,19471.12
3/27/2015,19285.63
3/30/2015,19411.4
3/31/2015,19206.99
4/1/2015,19034.84
4/2/2015,19312.79
4/3/2015,19435.08
4/6/2015,19397.98
4/7/2015,19640.54
4/8/2015,19789.81
4/9/2015,19937.72
4/10/2015,19907.63
4/13/2015,19905.46
4/14/2015,19908.68
4/15/2015,19869.76
4/16/2015,19885.77
4/17/2015,19652.88
4/20/2015,19634.49
4/21/2015,19909.09
4/22/2015,20133.9
4/23/2015,20187.65
4/24/2015,20020.04
4/27/2015,19983.32
4/28/2015,20058.95
4/30/2015,19520.01
5/1/2015,19531.63
5/7/2015,19291.99
5/8/2015,19379.19
5/11/2015,19620.91
5/12/2015,19624.84
5/13/2015,19764.72
5/14/2015,19570.24
5/15/2015,19732.92
5/18/2015,19890.27
5/19/2015,20026.38
5/20/2015,20196.56
5/21/2015,20202.87
5/22/2015,20264.41
5/25/2015,20413.77
5/26/2015,20437.48
5/27/2015,20472.58
5/28/2015,20551.46
5/29/2015,20563.15
6/1/2015,20569.87
6/2/2015,20543.19
6/3/2015,20473.51
6/4/2015,20488.19
6/5/2015,20460.9
6/8/2015,20457.19
6/9/2015,20096.3
6/10/2015,20046.36
6/11/2015,20382.97
6/12/2015,20407.08
6/15/2015,20387.79
6/16/2015,20257.94
6/17/2015,20219.27
6/18/2015,19990.82
6/19/2015,20174.24
6/22/2015,20428.19
6/23/2015,20809.42
6/24/2015,20868.03
6/25/2015,20771.4
6/26/2015,20706.15
6/29/2015,20109.95
6/30/2015,20235.73
7/1/2015,20329.32
7/2/2015,20522.5
7/3/2015,20539.79
7/6/2015,20112.12
7/7/2015,20376.59
7/8/2015,19737.64
7/9/2015,19855.5
7/10/2015,19779.83
7/13/2015,20089.77
7/14/2015,20385.33
7/15/2015,20463.33
7/16/2015,20600.12
7/17/2015,20650.92
7/21/2015,20841.97
7/22/2015,20593.67
7/23/2015,20683.95
7/24/2015,20544.53
7/27/2015,20350.1
7/28/2015,20328.89
7/29/2015,20302.91
7/30/2015,20522.83
7/31/2015,20585.24
8/3/2015,20548.11
8/4/2015,20520.36
8/5/2015,20614.06
8/6/2015,20664.44
8/7/2015,20724.56
8/10/2015,20808.69
8/11/2015,20720.75
8/12/2015,20392.77
8/13/2015,20595.55
8/14/2015,20519.45
8/17/2015,20620.26
8/18/2015,20554.47
8/19/2015,20222.63
8/20/2015,20033.52
8/21/2015,19435.83
8/24/2015,18540.68
8/25/2015,17806.7
8/26/2015,18376.83
8/27/2015,18574.44
8/28/2015,19136.32
8/31/2015,18890.48
9/1/2015,18165.69
9/2/2015,18095.4
9/3/2015,18182.39
9/4/2015,17792.16
9/7/2015,17860.47
9/8/2015,17427.08
9/9/2015,18770.51
9/10/2015,18299.62
9/11/2015,18264.22
9/14/2015,17965.7
9/15/2015,18026.48
9/16/2015,18171.6
9/17/2015,18432.27
9/18/2015,18070.21
9/24/2015,17571.83
9/25/2015,17880.51
9/28/2015,17645.11
9/29/2015,16930.84
9/30/2015,17388.15
10/1/2015,17722.42
10/2/2015,17725.13
10/5/2015,18005.49
10/6/2015,18186.1
10/7/2015,18322.98
10/8/2015,18141.17
10/9/2015,18438.67
10/13/2015,18234.74
10/14/2015,17891
10/15/2015,18096.9
10/16/2015,18291.8
10/19/2015,18131.23
10/20/2015,18207.15
10/21/2015,18554.28
10/22/2015,18435.87
10/23/2015,18825.3
10/26/2015,18947.12
10/27/2015,18777.04
10/28/2015,18903.02
10/29/2015,18935.71
10/30/2015,19083.1
11/2/2015,18683.24
11/4/2015,18926.91
11/5/2015,19116.41
11/6/2015,19265.6
11/9/2015,19642.74
11/10/2015,19671.26
11/11/2015,19691.39
11/12/2015,19697.77
11/13/2015,19596.91
11/16/2015,19393.69
11/17/2015,19630.63
