Date,Close
1/2/2015,19130.26
1/5/2015,18188.44
1/6/2015,18143.26
1/7/2015,18123.45
1/8/2015,18791.83
1/9/2015,18177.09
1/12/2015,18349.15
1/13/2015,18708.93
1/14/2015,18410.68
1/15/2015,18844.52
1/16/2015,19254.54
1/19/2015,19480.53
1/20/2015,19658.66
1/21/2015,19981.41
1/22/2015,20469.74
1/23/2015,20519.75
1/26/2015,20756.72
1/27/2015,20645.82
1/28/2015,20478.44
1/29/2015,20593.72
1/30/2015,20503.38
2/2/2015,20485.69
2/3/2015,21011.55
2/4/2015,20941.73
2/5/2015,20819.05
2/6/2015,20760.74
2/9/2015,20366.64
2/10/2015,20725.63
2/11/2015,20565.76
2/12/2015,21002.91
2/13/2015,21204.07
2/16/2015,21165.84
2/17/2015,21266.25
2/18/2015,21659.33
2/19/2015,21789.98
2/20/2015,21842.57
2/23/2015,21964.29
2/24/2015,22149.75
2/25/2015,21937.24
2/26/2015,22165.13
2/27/2015,22337.79
3/2/2015,22297.6
3/3/2015,21987.18
3/4/2015,22131.08
3/5/2015,22400.08
3/6/2015,22436.13
3/9/2015,22564.35
3/10/2015,22345.77
3/11/2015,22833.04
3/12/2015,22809.01
3/13/2015,22713.59
3/16/2015,22930.92
3/17/2015,22723.06
3/18/2015,22565.19
3/19/2015,22805.17
3/20/2015,23176.68
3/23/2015,23057.12
3/24/2015,23333.2
3/25/2015,23145.1
3/26/2015,22900.27
3/27/2015,22984.23
3/30/2015,23260.57
3/31/2015,23157.12
4/1/2015,23358.99
4/2/2015,23308.53
4/7/2015,23706.34
4/8/2015,23578.7
4/9/2015,23803.9
4/10/2015,23877.25
4/13/2015,24008.91
4/14/2015,23752.91
4/15/2015,24030.54
4/16/2015,23610.81
4/17/2015,23044.08
4/20/2015,23332.98
4/21/2015,23240.26
4/22/2015,23315.4
4/23/2015,23199.43
4/24/2015,23427.35
4/27/2015,23806.27
4/28/2015,23532.09
4/29/2015,22995.63
4/30/2015,23045.52
5/4/2015,23217.17
5/5/2015,22576.35
5/6/2015,22659.85
5/7/2015,22841.92
5/8/2015,23312.43
5/11/2015,23321.86
5/12/2015,23104.87
5/13/2015,23210.97
5/14/2015,23548.59
5/15/2015,23473.46
5/18/2015,23198.1
5/19/2015,23713.26
5/20/2015,23772.61
5/21/2015,23739.69
5/22/2015,23781.78
5/25/2015,23285.11
5/26/2015,23326.95
5/27/2015,23861.07
5/28/2015,23744.13
5/29/2015,23495.68
6/1/2015,23435.67
6/2/2015,23576.16
6/3/2015,23608.83
6/4/2015,23336.5
6/5/2015,22847.34
6/8/2015,22642.29
6/9/2015,22527.46
6/10/2015,23091.49
6/11/2015,23172.34
6/12/2015,22877.81
6/15/2015,22328.03
6/16/2015,22383.48
6/17/2015,22225.06
6/18/2015,22460.02
6/19/2015,22699.37
6/22/2015,23485.95
6/23/2015,23567.25
6/24/2015,23443.07
6/25/2015,23642.62
6/26/2015,23800.47
6/29/2015,22569.95
6/30/2015,22460.71
7/1/2015,22943.64
7/2/2015,22616.5
7/3/2015,22508.13
7/6/2015,21600.72
7/7/2015,20958.48
7/8/2015,21512.39
7/9/2015,22268.51
7/10/2015,22937.4
7/13/2015,23167.04
7/14/2015,23097.51
7/15/2015,23392.75
7/16/2015,23783.14
7/17/2015,23765.41
7/20/2015,24031.19
7/21/2015,23712.9
7/22/2015,23681.11
7/23/2015,23633.05
7/24/2015,23507.7
7/27/2015,22809.3
7/28/2015,23328.02
7/29/2015,23248.9
7/30/2015,23396.09
7/31/2015,23538.03
8/3/2015,23714.38
8/4/2015,23473.25
8/5/2015,23911.81
8/6/2015,23811.09
8/7/2015,23705
8/10/2015,23966.44
8/11/2015,23698.49
8/12/2015,22997.55
8/13/2015,23356.01
8/14/2015,23248.52
8/17/2015,23407.99
8/18/2015,23389.72
8/19/2015,22975.32
8/20/2015,22378.65
8/21/2015,21746.17
8/24/2015,20450.43
8/25/2015,21649.69
8/26/2015,21473.81
8/27/2015,22201.24
8/28/2015,21993.74
8/31/2015,21941.92
9/1/2015,21451.37
9/2/2015,21612
9/3/2015,22177.37
9/4/2015,21472.68
9/7/2015,21622.34
9/8/2015,21941.31
9/9/2015,22126.57
9/10/2015,21901.45
9/11/2015,21762.63
9/14/2015,21553.8
9/15/2015,21903.63
9/16/2015,22059.21
9/17/2015,22099.53
9/18/2015,21514.9
9/21/2015,21755.42
9/22/2015,21031.8
9/23/2015,21068.88
9/24/2015,20581.83
9/25/2015,21339.11
9/28/2015,20759.49
9/29/2015,20726.75
9/30/2015,21294.98
10/1/2015,21142.86
10/2/2015,21395.29
10/5/2015,21980.08
10/6/2015,22182.65
10/7/2015,22007.34
10/8/2015,22156.74
10/9/2015,22257.89
10/12/2015,22091.27
10/13/2015,22048.49
10/14/2015,21838.2
10/15/2015,22217.69
10/16/2015,22337.66
10/19/2015,22419.68
10/20/2015,22270.11
10/21/2015,22172.64
10/22/2015,22616.9
10/23/2015,22736.86
10/26/2015,22629.64
10/27/2015,22369.92
10/28/2015,22686.24
10/29/2015,22442.69
10/30/2015,22442.51
11/2/2015,22482.39
11/3/2015,22459.45
11/4/2015,22312.63
11/5/2015,22223.7
11/6/2015,22529.94
11/9/2015,22107.3
11/10/2015,22444
11/11/2015,22385.11
11/12/2015,21859.29
11/13/2015,21842.56
11/16/2015,21811.36
11/17/2015,22309.39
11/18/2015,22091.56
11/19/2015,22191.99
11/20/2015,22140.14
11/23/2015,22294.69
11/24/2015,21948.14
11/25/2015,22359.23
11/26/2015,22591.53
11/27/2015,22575.18
11/30/2015,22717.98
12/1/2015,22581.33
12/2/2015,22551.91
12/3/2015,21995.71
12/4/2015,22021.36
12/7/2015,22037.17
12/8/2015,21538.04
12/9/2015,21500.88
12/10/2015,21409.63
12/11/2015,21015.29
12/14/2015,20506.56
12/15/2015,21272.68
12/16/2015,21210.23
12/17/2015,21523.1
12/18/2015,21241.93
12/21/2015,21099.32
12/22/2015,21060.13
12/23/2015,21456.36
12/28/2015,21369.15
12/29/2015,21661.33
12/30/2015,21418.37
1/4/2016,20733.81
1/5/2016,20983.24
1/6/2016,20422.39
1/7/2016,20189.48
1/8/2016,19869.49
1/11/2016,19756.14
1/12/2016,19970.1
1/13/2016,20139.87
1/14/2016,19803.41
1/15/2016,19195.94
1/18/2016,18686.86
1/19/2016,18880.52
1/20/2016,17967.91
1/21/2016,18723.22
1/22/2016,19028.42
1/25/2016,18641.47
1/26/2016,18923.83
1/27/2016,18848.03
1/28/2016,18189.95
1/29/2016,18657.29
2/1/2016,18485.95
2/2/2016,17922.45
2/3/2016,17412.04
2/4/2016,17626.04
2/5/2016,17250.26
2/8/2016,16441.2
2/9/2016,15913.12
2/10/2016,16714.14
2/11/2016,15773
2/12/2016,16514.87
2/15/2016,17041.82
2/16/2016,16957.84
2/17/2016,17377.89
2/18/2016,17112.36
2/19/2016,16909.56
2/22/2016,17504.58
2/23/2016,17163.46
2/24/2016,16719.36
2/25/2016,17104.54
2/26/2016,17483.76
2/29/2016,17623.07
3/1/2016,18011.91
3/2/2016,18206.41
3/3/2016,18348.5
3/4/2016,18278.98
3/7/2016,18059.27
3/8/2016,18017.56
3/9/2016,18208.92
3/10/2016,18118.23
3/11/2016,18987.75
3/14/2016,18981.77
3/15/2016,18765.37
3/16/2016,18731.75
3/17/2016,18608.03
3/18/2016,18611.34
3/21/2016,18696.93
3/22/2016,18698.82
3/23/2016,18462.88
3/24/2016,18165.84
3/29/2016,18171.86
3/30/2016,18375.32
3/31/2016,18116.88
4/1/2016,17776.84
4/4/2016,17639.26
4/5/2016,17109.3
4/6/2016,17240.91
4/7/2016,16818.25
4/8/2016,17504.62
4/11/2016,17722.66
4/12/2016,17444.8
4/13/2016,18165.59
4/14/2016,18329.09
4/15/2016,18257.35
4/18/2016,18358.25
4/19/2016,18447.98
4/20/2016,18658.36
4/21/2016,18732.96
4/22/2016,18687.04
4/25/2016,18403.23
4/26/2016,18670.41
4/27/2016,18750.62
4/28/2016,18976.71
4/29/2016,18600.56
5/2/2016,18420.22
5/3/2016,17966.81
5/4/2016,17935.67
5/5/2016,17923.9
5/6/2016,17842.8
5/9/2016,17685.8
5/10/2016,17934.72
5/11/2016,17698.08
5/12/2016,17651.36
5/13/2016,17729.45
5/16/2016,17737.02
5/17/2016,17498.88
5/18/2016,17713.62
5/19/2016,17545.56
5/20/2016,17812.35
5/23/2016,17325.08
5/24/2016,17903.97
5/25/2016,18201.39
5/26/2016,18216.92
5/27/2016,18186.14
5/30/2016,18291.38
5/31/2016,18025.25
6/1/2016,17810.85
6/2/2016,17767.3
6/3/2016,17495.09
6/6/2016,17625
6/7/2016,17975.49
6/8/2016,17909.7
6/9/2016,17763.88
