Date,INX,TSX,NI225,SHA,SX5E,UKX,GOLD
2015-09-01,1913.8499755859373,13481.900390625,18165.689453125,3166.6240234375,3188.72998046875,6058.54,1138.699951171875
2015-09-02,1948.8599853515625,13545.2998046875,18095.400390625,3160.1669921875,3198.860107421875,6083.31,1132.5
2015-09-08,1969.4100341796875,13630.7001953125,17427.080078125,3170.451904296875,3233.840087890625,6146.1,1120.4000244140623
2015-09-10,1952.2900390625,13569.900390625,18299.619140625,3197.89306640625,3221.139892578125,6155.81,1109.5
2015-09-11,1961.050048828125,13461.5,18264.220703125,3200.23388671875,3187.93994140625,6117.76,1103.5
2015-09-14,1953.030029296875,13353.2998046875,17965.69921875,3114.798095703125,3175.6201171875,6084.59,1107.699951171875
2015-09-15,1978.0899658203125,13462.7001953125,18026.48046875,3005.172119140625,3207.60009765625,6137.6,1102.800048828125
2015-09-16,1995.31005859375,13763.7998046875,18171.599609375,3152.262939453125,3251.7900390625,6229.21,1119.199951171875
2015-09-17,1990.199951171875,13787.2001953125,18432.26953125,3086.06103515625,3255.7900390625,6186.99,1117.300048828125
2015-09-18,1958.030029296875,13646.900390625,18070.2109375,3097.9169921875,3157.300048828125,6104.11,1138.0999755859375
2015-09-24,1932.239990234375,13338.7001953125,17571.830078125,3142.68701171875,3019.340087890625,5961.49,1153.800048828125
2015-09-25,1931.3399658203125,13378.599609375,17880.509765625,3092.346923828125,3113.159912109375,6109.01,1146.0
2015-09-28,1881.77001953125,13004.599609375,17645.109375,3100.756103515625,3039.43994140625,5958.86,1132.0
2015-09-29,1884.0899658203125,13037.0,16930.83984375,3038.136962890625,3029.860107421875,5909.24,1127.0999755859375
2015-09-30,1920.030029296875,13307.0,17388.150390625,3052.781005859375,3100.669921875,6061.61,1115.5
2015-10-08,2013.4300537109373,13978.7001953125,18141.169921875,3143.35693359375,3224.9599609375,6374.82,1144.699951171875
2015-10-09,2014.8900146484373,13964.400390625,18438.669921875,3183.152099609375,3250.31005859375,6416.16,1156.300048828125
2015-10-13,2003.68994140625,13844.7001953125,18234.740234375,3293.22998046875,3221.280029296875,6342.28,1165.800048828125
2015-10-14,1994.239990234375,13875.2998046875,17891.0,3262.44091796875,3191.570068359375,6269.61,1180.0999755859375
2015-10-15,2023.8599853515625,13829.0,18096.900390625,3338.072998046875,3238.81005859375,6338.67,1187.9000244140625
2015-10-16,2033.1099853515625,13838.099609375,18291.80078125,3391.35205078125,3264.929931640625,6378.04,1183.5999755859375
2015-10-19,2033.6600341796875,13758.400390625,18131.23046875,3386.699951171875,3272.0400390625,6352.33,1173.300048828125
2015-10-20,2030.77001953125,13841.900390625,18207.150390625,3425.330078125,3255.719970703125,6345.13,1178.0
2015-10-21,2018.93994140625,13704.2001953125,18554.279296875,3320.676025390625,3272.22998046875,6348.42,1167.5999755859375
2015-10-22,2052.510009765625,13878.099609375,18435.869140625,3368.739013671875,3353.110107421875,6376.28,1166.5999755859375
2015-10-23,2075.14990234375,13953.7001953125,18825.30078125,3412.43408203125,3425.81005859375,6444.08,1163.300048828125
2015-10-26,2071.179931640625,13790.900390625,18947.119140625,3429.5810546875,3414.60009765625,6417.02,1167.0
2015-10-27,2065.889892578125,13699.599609375,18777.0390625,3434.3359375,3381.010009765625,6365.27,1166.800048828125
2015-10-28,2090.35009765625,13863.2001953125,18903.01953125,3375.196044921875,3421.090087890625,6437.8,1177.0999755859375
2015-10-29,2089.409912109375,13791.900390625,18935.7109375,3387.31494140625,3413.389892578125,6395.8,1147.199951171875
2015-10-30,2079.360107421875,13529.2001953125,19083.099609375,3382.56103515625,3418.22998046875,6361.09,1141.5
2015-11-02,2104.050048828125,13623.0,18683.240234375,3325.0849609375,3434.5,6361.8,1135.800048828125
2015-11-04,2102.31005859375,13661.7998046875,18926.91015625,3459.639892578125,3439.159912109375,6412.88,1106.5
2015-11-05,2099.929931640625,13558.7998046875,19116.41015625,3522.819091796875,3447.489990234375,6364.9,1104.4000244140623
2015-11-06,2099.199951171875,13553.2998046875,19265.599609375,3590.031982421875,3468.2099609375,6353.83,1087.5999755859377
2015-11-09,2078.580078125,13482.599609375,19642.740234375,3646.881103515625,3418.360107421875,6295.16,1087.9000244140623
2015-11-10,2081.719970703125,13411.599609375,19671.259765625,3640.485107421875,3425.39990234375,6275.28,1088.199951171875
2015-11-11,2075.0,13341.900390625,19691.390625,3650.2490234375,3448.419921875,6297.2,1084.699951171875
2015-11-12,2045.969970703125,13127.2001953125,19697.76953125,3632.902099609375,3387.699951171875,6178.68,1080.800048828125
2015-11-13,2023.0400390625,13075.400390625,19596.91015625,3580.839111328125,3360.64990234375,6118.28,1080.800048828125
2015-11-16,2053.18994140625,13317.5,19393.689453125,3606.95703125,3362.22998046875,6146.38,1083.699951171875
2015-11-17,2050.43994140625,13280.400390625,19630.630859375,3604.794921875,3451.93994140625,6268.76,1068.699951171875
2015-11-18,2083.580078125,13400.0,19649.1796875,3568.468017578125,3431.919921875,6278.97,1068.800048828125
2015-11-19,2081.239990234375,13473.7998046875,19859.810546875,3617.06201171875,3448.929931640625,6329.93,1078.0
2015-11-20,2089.169921875,13433.5,19879.810546875,3630.5,3452.449951171875,6334.63,1076.4000244140623
2015-11-24,2089.139892578125,13407.7998046875,19924.890625,3616.113037109375,3409.60009765625,6277.23,1074.300048828125
2015-11-25,2088.8701171875,13403.400390625,19847.580078125,3647.929931640625,3462.06005859375,6337.64,1070.5
2015-11-27,2090.110107421875,13368.2001953125,19883.939453125,3436.302978515625,3488.989990234375,6375.15,1056.199951171875
2015-11-30,2080.409912109375,13469.7998046875,19747.470703125,3445.405029296875,3506.449951171875,6356.09,1065.800048828125
2015-12-01,2102.6298828125,13636.099609375,20012.400390625,3456.30908203125,3479.639892578125,6395.65,1063.800048828125
2015-12-02,2079.510009765625,13463.7998046875,19938.130859375,3536.905029296875,3468.659912109375,6420.93,1054.199951171875
2015-12-03,2049.6201171875,13324.7001953125,19939.900390625,3584.823974609375,3343.340087890625,6275.0,1061.699951171875
2015-12-04,2091.68994140625,13358.7998046875,19504.48046875,3524.991943359375,3330.75,6238.29,1084.5
2015-12-07,2077.070068359375,13042.7998046875,19698.150390625,3536.927001953125,3360.2099609375,6223.52,1076.4000244140623
2015-12-08,2063.590087890625,12922.5,19492.599609375,3470.070068359375,3297.4599609375,6135.22,1076.300048828125
2015-12-09,2047.6199951171875,12937.599609375,19301.0703125,3472.43896484375,3277.2099609375,6126.68,1077.5999755859377
2015-12-10,2052.22998046875,13016.599609375,19046.55078125,3455.4951171875,3269.969970703125,6088.05,1073.0999755859377
2015-12-11,2012.3699951171875,12790.0,19230.48046875,3434.5810546875,3203.2099609375,5952.78,1076.9000244140623
2015-12-14,2021.93994140625,12695.5,18883.419921875,3520.66796875,3139.239990234375,5874.06,1064.699951171875
2015-12-15,2043.4100341796875,12919.599609375,18565.900390625,3510.35400390625,3241.510009765625,6017.79,1062.9000244140623
2015-12-16,2073.070068359375,13166.099609375,19049.91015625,3516.18701171875,3246.780029296875,6061.19,1078.0
2015-12-17,2041.8900146484373,13009.900390625,19353.560546875,3579.9990234375,3306.469970703125,6102.54,1050.800048828125
2015-12-18,2005.550048828125,13024.2998046875,18986.80078125,3578.964111328125,3260.72998046875,6052.42,1066.199951171875
2015-12-21,2021.1500244140625,13034.400390625,18916.01953125,3642.471923828125,3213.010009765625,6034.84,1081.9000244140623
2015-12-22,2038.969970703125,13082.900390625,18886.69921875,3651.76708984375,3214.320068359375,6083.1,1074.800048828125
2015-12-29,2078.360107421875,13245.7998046875,18982.23046875,3563.736083984375,3314.280029296875,6314.57,1077.5
2015-12-30,2063.360107421875,13142.2998046875,19033.7109375,3572.8759765625,3287.97998046875,6274.05,1060.0999755859377
2016-01-04,2012.6600341796875,12927.2001953125,18450.98046875,3296.258056640625,3164.760009765625,6093.43,1075.0999755859377
2016-01-05,2016.7099609375,12920.099609375,18374.0,3287.7109375,3178.010009765625,6137.24,1078.4000244140623
2016-01-06,1990.260009765625,12726.7998046875,18191.3203125,3361.840087890625,3139.320068359375,6073.38,1091.9000244140623
2016-01-07,1943.0899658203125,12448.2001953125,17767.33984375,3125.001953125,3084.679931640625,5954.08,1107.699951171875
2016-01-08,1922.030029296875,12445.5,17697.9609375,3186.412109375,3033.469970703125,5912.44,1097.800048828125
2016-01-12,1938.6800537109373,12373.900390625,17218.9609375,3022.861083984375,3064.659912109375,5929.24,1085.5999755859377
2016-01-13,1890.280029296875,12170.400390625,17715.630859375,2949.596923828125,3073.02001953125,5960.97,1087.5
2016-01-14,1921.8399658203125,12336.0,17240.94921875,3007.64892578125,3024.0,5918.23,1073.9000244140623
2016-01-15,1880.3299560546875,12073.5,17147.109375,2900.969970703125,2952.47998046875,5804.1,1091.5
2016-01-19,1881.3299560546875,12002.2001953125,17048.369140625,3007.739013671875,2980.489990234375,5876.8,1089.9000244140623
2016-01-20,1859.3299560546875,11843.099609375,16416.189453125,2976.694091796875,2882.590087890625,5673.58,1107.0999755859377
2016-01-21,1868.989990234375,12035.900390625,16017.259765625,2880.48193359375,2943.919921875,5773.79,1099.0999755859377
2016-01-22,1906.9000244140625,12389.599609375,16958.529296875,2916.56201171875,3023.2099609375,5900.01,1097.199951171875
2016-01-25,1877.0799560546875,12143.2001953125,17110.91015625,2938.514892578125,3001.780029296875,5877.0,1106.199951171875
2016-01-26,1903.6300048828125,12331.2998046875,16708.900390625,2749.784912109375,3032.840087890625,5911.46,1121.699951171875
2016-01-27,1882.949951171875,12377.7998046875,17163.919921875,2735.55810546875,3043.469970703125,5990.37,1116.0999755859377
2016-01-28,1893.3599853515625,12591.900390625,17041.44921875,2655.660888671875,2979.419921875,5931.78,1115.5999755859377
2016-01-29,1940.239990234375,12822.099609375,17518.30078125,2737.60009765625,3045.090087890625,6083.79,1116.4000244140623
2016-02-01,1939.3800048828125,12674.400390625,17865.23046875,2688.85400390625,3021.010009765625,6060.1,1127.9000244140625
2016-02-02,1903.030029296875,12442.2998046875,17750.6796875,2749.570068359375,2951.85009765625,5922.01,1127.300048828125
2016-02-03,1912.530029296875,12593.0,17191.25,2739.2470703125,2896.6298828125,5837.14,1141.300048828125
2016-02-04,1915.449951171875,12774.5,17044.990234375,2781.02294921875,2905.300048828125,5898.76,1157.5999755859375
2016-02-05,1880.050048828125,12764.0,16819.58984375,2763.491943359375,2879.389892578125,5848.06,1157.800048828125
2016-02-16,1895.5799560546875,12555.0,16054.4296875,2836.571044921875,2821.260009765625,5862.17,1207.9000244140625
2016-02-17,1926.8199462890625,12867.2001953125,15836.3603515625,2867.337890625,2897.719970703125,6030.32,1211.0999755859375
2016-02-18,1917.8299560546875,12931.400390625,16196.7998046875,2862.89306640625,2895.14990234375,5971.95,1226.0999755859375
2016-02-19,1917.780029296875,12813.400390625,15967.169921875,2860.02099609375,2871.050048828125,5950.23,1230.4000244140625
2016-02-22,1945.5,12845.599609375,16111.0498046875,2927.175048828125,2933.909912109375,6037.73,1209.5
2016-02-23,1921.27001953125,12763.400390625,16052.0498046875,2903.3310546875,2887.3798828125,5962.31,1222.300048828125
2016-02-24,1929.800048828125,12740.2998046875,15915.7900390625,2928.89599609375,2820.239990234375,5867.18,1238.699951171875
2016-02-25,1951.699951171875,12753.599609375,16140.33984375,2741.2451171875,2877.419921875,6012.81,1238.199951171875
2016-02-26,1948.050048828125,12797.7998046875,16188.41015625,2767.2099609375,2929.159912109375,6096.01,1219.800048828125
2016-02-29,1932.22998046875,12860.400390625,16026.759765625,2687.97900390625,2945.75,6097.09,1233.9000244140625
2016-03-01,1978.3499755859373,12982.099609375,16085.509765625,2733.169921875,2996.389892578125,6152.88,1230.300048828125
2016-03-02,1986.449951171875,13017.900390625,16746.55078125,2849.680908203125,3022.139892578125,6147.06,1241.0999755859375
2016-03-03,1993.4000244140625,13123.7001953125,16960.16015625,2859.758056640625,3012.8701171875,6130.46,1257.4000244140625
2016-03-04,1999.989990234375,13212.5,17014.779296875,2874.14697265625,3037.35009765625,6199.43,1269.9000244140625
2016-03-07,2001.760009765625,13383.599609375,16911.3203125,2897.340087890625,3021.090087890625,6182.4,1263.199951171875
2016-03-08,1979.260009765625,13311.099609375,16783.150390625,2901.386962890625,3002.010009765625,6125.44,1262.0999755859375
2016-03-09,1989.260009765625,13392.900390625,16642.19921875,2862.555908203125,3016.179931640625,6146.32,1256.5999755859375
2016-03-10,1989.5699462890625,13379.099609375,16852.349609375,2804.72607421875,2970.780029296875,6036.7,1272.0
2016-03-11,2022.18994140625,13522.0,16938.869140625,2810.306884765625,3073.800048828125,6139.79,1258.699951171875
2016-03-14,2019.6400146484373,13477.5,17233.75,2859.4990234375,3091.97998046875,6174.57,1244.4000244140625
2016-03-15,2015.9300537109373,13400.2998046875,17117.0703125,2864.367919921875,3067.2099609375,6139.97,1230.4000244140625
2016-03-16,2027.219970703125,13478.099609375,16974.44921875,2870.429931640625,3062.050048828125,6175.49,1229.300048828125
2016-03-17,2040.5899658203125,13621.2998046875,16936.380859375,2904.83203125,3043.10009765625,6201.12,1264.5
2016-03-18,2049.580078125,13497.099609375,16724.810546875,2955.14990234375,3059.77001953125,6189.64,1253.800048828125
2016-03-23,2036.7099609375,13379.5,17000.98046875,3009.9599609375,3042.419921875,6199.11,1223.699951171875
2016-03-24,2035.93994140625,13358.099609375,16892.330078125,2960.969970703125,2986.72998046875,6106.48,1221.4000244140625
2016-03-29,2055.010009765625,13426.2001953125,17103.529296875,2919.83203125,3004.8701171875,6105.9,1235.5999755859375
2016-03-30,2063.949951171875,13504.0,16878.9609375,3000.64501953125,3044.10009765625,6203.17,1226.9000244140625
2016-03-31,2059.739990234375,13494.400390625,16758.669921875,3003.9150390625,3004.929931640625,6174.9,1234.199951171875
2016-04-01,2072.780029296875,13440.400390625,16164.16015625,3009.530029296875,2953.280029296875,6146.05,1222.199951171875
2016-04-06,2066.659912109375,13347.5,15715.3603515625,3050.592041015625,2909.360107421875,6161.63,1222.5
2016-04-07,2041.9100341796875,13266.400390625,15749.83984375,3008.419921875,2871.570068359375,6136.89,1236.199951171875
2016-04-08,2047.5999755859373,13396.7001953125,15821.51953125,2984.9580078125,2911.97998046875,6204.41,1242.5
2016-04-11,2041.989990234375,13422.7998046875,15751.1298828125,3033.95703125,2924.22998046875,6200.12,1256.699951171875
2016-04-12,2061.719970703125,13581.400390625,15928.7900390625,3023.64599609375,2942.090087890625,6242.39,1259.4000244140625
2016-04-14,2082.780029296875,13668.2998046875,16911.05078125,3082.362060546875,3060.860107421875,6365.1,1225.0
2016-04-15,2080.72998046875,13637.2001953125,16848.029296875,3078.116943359375,3054.340087890625,6343.75,1233.0999755859375
2016-04-18,2094.340087890625,13719.7998046875,16275.9501953125,3033.659912109375,3064.030029296875,6353.52,1233.5999755859375
2016-04-19,2100.800048828125,13867.2998046875,16874.439453125,3042.822998046875,3112.989990234375,6405.35,1253.0
2016-04-20,2102.39990234375,13911.2998046875,16906.5390625,2972.583984375,3142.52001953125,6410.26,1253.199951171875
2016-04-21,2091.47998046875,13881.2001953125,17363.619140625,2952.89111328125,3151.68994140625,6381.44,1249.0
2016-04-22,2091.580078125,13874.0,17572.490234375,2959.239990234375,3141.1201171875,6310.44,1228.699951171875
2016-04-26,2091.699951171875,13809.400390625,17353.279296875,2964.699951171875,3121.2900390625,6284.52,1242.199951171875
2016-04-27,2095.14990234375,13887.7001953125,17290.490234375,2953.6708984375,3130.429931640625,6319.91,1249.199951171875
2016-04-28,2075.81005859375,13886.400390625,16666.05078125,2945.589111328125,3125.429931640625,6322.4,1265.5
2016-05-06,2057.139892578125,13701.5,16106.7197265625,2913.248046875,2936.840087890625,6125.7,1292.9000244140625
2016-05-09,2058.68994140625,13563.7998046875,16216.0302734375,2832.113037109375,2955.830078125,6114.81,1265.5999755859375
2016-05-10,2084.389892578125,13775.2001953125,16565.189453125,2832.591064453125,2978.969970703125,6156.65,1263.9000244140625
2016-05-11,2064.4599609375,13788.2001953125,16579.009765625,2837.037109375,2956.7099609375,6162.49,1274.5999755859375
2016-05-12,2064.110107421875,13787.7998046875,16646.33984375,2835.862060546875,2935.4599609375,6104.19,1270.300048828125
2016-05-13,2046.6099853515625,13748.599609375,16412.2109375,2827.10888671875,2956.6298828125,6138.5,1271.9000244140625
2016-05-17,2047.2099609375,13917.099609375,16652.80078125,2843.68408203125,2938.090087890625,6167.77,1276.199951171875
2016-05-18,2047.6300048828125,13826.0,16644.689453125,2807.513916015625,2956.429931640625,6165.8,1273.699951171875
2016-05-19,2040.0400390625,13817.2998046875,16646.66015625,2806.906005859375,2919.219970703125,6053.35,1254.199951171875
2016-05-20,2052.320068359375,13919.599609375,16736.349609375,2825.48291015625,2962.159912109375,6156.32,1252.4000244140625
2016-05-24,2076.06005859375,13952.900390625,16498.759765625,2821.666015625,3010.1201171875,6219.26,1228.9000244140625
2016-05-25,2090.5400390625,14053.7001953125,16757.349609375,2815.0859375,3061.60009765625,6262.85,1223.5
2016-05-26,2090.10009765625,14049.2001953125,16772.4609375,2822.443115234375,3071.2099609375,6265.65,1220.0999755859375
2016-05-27,2099.06005859375,14105.2001953125,16834.83984375,2821.0458984375,3078.47998046875,6270.79,1213.800048828125
2016-05-31,2096.949951171875,14065.7998046875,17234.98046875,2916.615966796875,3063.47998046875,6230.79,1214.800048828125
2016-06-01,2099.330078125,14063.5,16955.73046875,2913.508056640625,3038.77001953125,6191.93,1211.9000244140625
2016-06-02,2105.260009765625,14137.0,16562.55078125,2925.22900390625,3033.860107421875,6185.61,1209.800048828125
2016-06-03,2099.1298828125,14226.7998046875,16642.23046875,2938.681884765625,2997.550048828125,6209.63,1240.0999755859375
2016-06-06,2109.409912109375,14276.2001953125,16580.029296875,2934.097900390625,3001.89990234375,6273.4,1244.5999755859375
2016-06-07,2112.1298828125,14365.599609375,16675.44921875,2936.044921875,3040.68994140625,6284.53,1244.4000244140625
2016-06-08,2119.1201171875,14313.099609375,16830.919921875,2927.158935546875,3019.760009765625,6301.52,1259.800048828125
2016-06-13,2079.06005859375,13993.900390625,16019.1796875,2833.071044921875,2853.52001953125,6044.97,1284.4000244140625
2016-06-14,2075.320068359375,13884.2001953125,15859.0,2842.18896484375,2797.179931640625,5923.53,1285.5999755859375
2016-06-15,2071.5,13923.5,15919.580078125,2887.2099609375,2830.300048828125,5966.8,1285.800048828125
2016-06-16,2077.989990234375,13882.400390625,15434.1396484375,2872.81689453125,2819.300048828125,5950.48,1296.0999755859375
2016-06-17,2071.219970703125,13901.7998046875,15599.66015625,2885.10498046875,2849.169921875,6021.09,1292.5
2016-06-20,2083.25,14015.099609375,15965.2998046875,2888.80908203125,2942.8798828125,6204.0,1290.0
2016-06-21,2088.89990234375,14012.2998046875,16169.1103515625,2878.55810546875,2967.340087890625,6226.55,1270.5
2016-06-22,2085.449951171875,14003.7998046875,16065.7197265625,2905.550048828125,2978.31005859375,6261.19,1268.0
2016-06-23,2113.320068359375,14131.400390625,16238.349609375,2891.9599609375,3037.860107421875,6338.1,1261.199951171875
2016-06-24,2037.4100341796875,13891.900390625,14952.01953125,2854.285888671875,2776.090087890625,6138.69,1320.0
2016-06-27,2000.5400390625,13689.7998046875,15309.2099609375,2895.702880859375,2697.43994140625,5982.2,1322.5
2016-06-29,2070.77001953125,14036.7001953125,15566.830078125,2931.592041015625,2832.179931640625,6360.06,1323.9000244140625
2016-06-30,2098.860107421875,14064.5,15575.919921875,2929.60595703125,2864.739990234375,6504.33,1318.4000244140625
2016-07-05,2088.550048828125,14219.599609375,15669.330078125,3006.39208984375,2812.8798828125,6545.37,1356.4000244140625
2016-07-06,2099.72998046875,14231.099609375,15378.990234375,3017.2919921875,2761.3701171875,6463.59,1364.9000244140625
2016-07-07,2097.89990234375,14134.5,15276.240234375,3016.846923828125,2780.10009765625,6533.79,1360.0999755859375
2016-07-08,2129.89990234375,14259.7998046875,15106.98046875,2988.093994140625,2838.010009765625,6590.64,1356.5999755859375
2016-07-11,2137.159912109375,14361.900390625,15708.8203125,2994.9169921875,2885.320068359375,6682.86,1355.0
2016-07-12,2152.139892578125,14477.7001953125,16095.650390625,3049.381103515625,2933.43994140625,6680.69,1334.0999755859375
2016-07-13,2152.429931640625,14493.7998046875,16231.4296875,3060.68896484375,2926.139892578125,6670.4,1342.4000244140625
2016-07-14,2163.75,14514.5,16385.890625,3054.01806640625,2963.070068359375,6654.47,1331.300048828125
2016-07-15,2161.739990234375,14482.400390625,16497.849609375,3054.2958984375,2958.64990234375,6669.24,1326.5
2016-07-19,2163.780029296875,14524.599609375,16723.310546875,3036.597900390625,2931.10009765625,6697.37,1331.5
2016-07-20,2173.02001953125,14533.599609375,16681.890625,3027.89990234375,2966.949951171875,6728.99,1318.800048828125
2016-07-21,2165.169921875,14565.7998046875,16810.220703125,3039.009033203125,2968.489990234375,6699.89,1330.5
2016-07-22,2175.030029296875,14600.7001953125,16627.25,3012.81591796875,2972.22998046875,6730.48,1323.0999755859375
2016-07-25,2168.47998046875,14498.099609375,16620.2890625,3015.827880859375,2973.219970703125,6710.13,1319.300048828125
2016-07-26,2169.179931640625,14550.0,16383.0400390625,3050.166015625,2978.89990234375,6724.03,1320.699951171875
2016-07-27,2166.580078125,14546.5,16664.8203125,2991.9990234375,2999.47998046875,6750.43,1326.5999755859375
2016-07-28,2170.06005859375,14552.7001953125,16476.83984375,2994.322998046875,2966.10009765625,6721.06,1332.300048828125
2016-07-29,2173.60009765625,14582.7001953125,16569.26953125,2979.339111328125,2990.760009765625,6724.43,1349.0
2016-08-02,2157.030029296875,14477.0,16391.44921875,2971.279052734375,2906.97998046875,6645.4,1364.4000244140625
2016-08-03,2163.7900390625,14512.099609375,16083.1103515625,2978.4609375,2911.06005859375,6634.4,1356.0999755859375
2016-08-04,2164.25,14528.7998046875,16254.8896484375,2982.426025390625,2932.340087890625,6740.16,1358.800048828125
2016-08-05,2182.8701171875,14648.7998046875,16254.4501953125,2976.696044921875,2973.7099609375,6793.47,1336.4000244140625
2016-08-08,2180.889892578125,14755.599609375,16650.5703125,3004.277099609375,2982.919921875,6809.13,1333.4000244140625
2016-08-09,2181.739990234375,14801.2001953125,16764.970703125,3025.680908203125,3029.179931640625,6851.3,1339.0
2016-08-10,2175.489990234375,14775.0,16735.119140625,3018.74609375,3018.4599609375,6866.42,1344.300048828125
2016-08-12,2184.050048828125,14747.5,16919.919921875,3050.6669921875,3044.93994140625,6916.02,1335.800048828125
2016-08-15,2190.14990234375,14777.0,16869.560546875,3125.195068359375,3046.64990234375,6941.19,1340.300048828125
2016-08-16,2178.14990234375,14703.400390625,16596.509765625,3110.037109375,3016.199951171875,6893.92,1350.5
2016-08-17,2182.219970703125,14697.599609375,16745.640625,3109.554931640625,2980.5400390625,6859.15,1342.699951171875
2016-08-18,2187.02001953125,14695.7001953125,16486.009765625,3104.114013671875,2995.300048828125,6868.96,1351.199951171875
2016-08-19,2183.8701171875,14687.5,16545.8203125,3108.10205078125,2968.199951171875,6858.95,1340.4000244140625
2016-08-22,2182.639892578125,14748.2001953125,16598.189453125,3084.804931640625,2960.3701171875,6828.54,1337.699951171875
2016-08-23,2186.89990234375,14764.7998046875,16497.359375,3089.7060546875,2993.72998046875,6868.51,1340.5999755859375
2016-08-24,2175.43994140625,14626.2001953125,16597.30078125,3085.8798828125,3008.590087890625,6835.78,1324.4000244140625
2016-08-25,2172.469970703125,14630.7001953125,16555.94921875,3068.3291015625,2987.68994140625,6816.9,1320.0999755859375
2016-08-26,2169.0400390625,14639.900390625,16360.7099609375,3070.30908203125,3010.360107421875,6838.05,1321.5
2016-08-30,2176.1201171875,14684.900390625,16725.359375,3074.677001953125,3030.75,6820.79,1311.699951171875
2016-08-31,2170.949951171875,14598.0,16887.400390625,3085.490966796875,3023.1298828125,6781.51,1306.9000244140625
