Date,Close
9/25/2018,956.61
9/26/2018,958.91
9/27/2018,962.73
9/28/2018,952.28
10/1/2018,954.9
10/2/2018,950.04
10/3/2018,952.75
10/4/2018,951.02
10/5/2018,947.21
10/9/2018,941.62
10/10/2018,920.53
10/11/2018,906.8
10/12/2018,911.24
10/15/2018,909.61
10/16/2018,920.38
10/17/2018,919.31
10/18/2018,911.88
10/19/2018,917.64
10/22/2018,914.89
10/23/2018,907.62
10/24/2018,885.69
10/25/2018,885.95
10/26/2018,883.76
10/29/2018,876.61
10/30/2018,888.89
10/31/2018,895.08
11/1/2018,901.32
11/2/2018,900.7
11/5/2018,905.57
11/6/2018,910.26
11/7/2018,914.51
11/8/2018,916.33
11/9/2018,912.79
11/12/2018,906.47
11/13/2018,906.54
11/14/2018,906.98
11/15/2018,907.59
11/16/2018,907.57
11/19/2018,904.35
11/20/2018,891.96
11/21/2018,905.81
11/22/2018,904.77
11/23/2018,899.8
11/26/2018,901.69
11/27/2018,898.81
11/28/2018,912.16
11/29/2018,914.36
11/30/2018,913.29
12/3/2018,917.81
12/4/2018,906.22
12/5/2018,916.25
12/6/2018,897.76
12/7/2018,888.02
12/10/2018,885.25
12/11/2018,880.26
12/12/2018,887.89
12/13/2018,886.44
12/14/2018,878.92
12/17/2018,866.04
12/18/2018,868.09
12/19/2018,859.25
12/20/2018,851.22
12/21/2018,838.45
12/24/2018,828.1
12/27/2018,852.72
12/28/2018,854.87
12/31/2018,859.32
1/2/2019,859.8
1/3/2019,851.45
1/4/2019,864.44
1/7/2019,868.55
1/8/2019,874.42
1/9/2019,885.91
1/10/2019,891.72
1/11/2019,893.39
1/14/2019,895.14
1/15/2019,900.21
1/16/2019,903.91
1/17/2019,911.39
1/18/2019,917.93
1/21/2019,921.65
1/22/2019,914.16
1/23/2019,912.36
1/24/2019,916.29
1/25/2019,919.8
1/28/2019,920.27
1/29/2019,926.77
1/30/2019,926.77
1/31/2019,929.25
2/1/2019,926.22
2/4/2019,932.02
2/5/2019,937.82
2/6/2019,938.07
2/7/2019,937.61
2/8/2019,932.98
2/11/2019,929.15
2/12/2019,933.15
2/13/2019,931.61
2/14/2019,936.04
2/15/2019,944.88
2/19/2019,950.34
2/20/2019,957.06
2/21/2019,955.18
2/22/2019,954.93
2/25/2019,957.49
2/26/2019,957.44
2/27/2019,959.33
2/28/2019,953.91
3/1/2019,958.23
3/4/2019,956.3
3/5/2019,959.09
3/6/2019,960.51
3/7/2019,958.69
3/8/2019,954.25
3/11/2019,960.45
3/12/2019,962.13
3/13/2019,962.71
3/14/2019,959.68
3/15/2019,963.37
3/18/2019,970.27
3/19/2019,965.74
3/20/2019,963.27
3/21/2019,967.26
3/22/2019,958.21
3/25/2019,956.26
3/26/2019,961.89
3/27/2019,960.9
3/28/2019,963.84
3/29/2019,959.5
4/1/2019,967.69
4/2/2019,970.43
4/3/2019,971.66
4/4/2019,973.45
4/5/2019,978.21
4/8/2019,978.82
4/9/2019,974.43
4/10/2019,977.48
4/11/2019,979.13
4/12/2019,984.66
4/15/2019,987.92
4/16/2019,988.51
4/17/2019,990.61
4/18/2019,995.29
4/22/2019,993.16
4/23/2019,999.97
4/24/2019,993.71
4/25/2019,993.71
4/26/2019,995.88
4/29/2019,995.73
4/30/2019,994.53
5/1/2019,990.49
5/2/2019,986.02
5/3/2019,991.58
5/6/2019,991.44
5/7/2019,983.3
5/8/2019,985.67
5/9/2019,979.94
5/10/2019,978.05
5/13/2019,969.92
5/14/2019,974.85
5/15/2019,977.28
5/16/2019,985.52
5/17/2019,982.76
5/21/2019,984.35
5/22/2019,978.7
5/23/2019,969.43
5/24/2019,973.6
5/27/2019,980.6
5/28/2019,978.08
5/29/2019,968.29
5/30/2019,965.62
5/31/2019,961.89
6/3/2019,959.59
6/4/2019,968.48
6/5/2019,972.5
6/6/2019,973.09
6/7/2019,973.47
6/10/2019,972.46
6/11/2019,974.13
6/12/2019,972.9
6/13/2019,972.55
6/14/2019,976.82
6/17/2019,979.17
6/18/2019,988.16
6/19/2019,988.79
6/20/2019,992.05
6/21/2019,988.75
6/24/2019,988.24
6/25/2019,978.66
6/26/2019,974.89
6/27/2019,975.06
6/28/2019,979.6
7/2/2019,985.45
7/3/2019,992.46
7/4/2019,992.84
7/5/2019,989.73
7/8/2019,985.05
7/9/2019,991.27
7/10/2019,990.76
7/11/2019,989.48
7/12/2019,986.02
7/15/2019,986.66
7/16/2019,986.62
7/17/2019,984.45
7/18/2019,985.07
7/19/2019,984.15
7/22/2019,986.83
7/23/2019,990.28
7/24/2019,992.12
7/25/2019,984.85
7/26/2019,987.67
7/29/2019,984.88
7/30/2019,982.35
7/31/2019,979.73
8/1/2019,976.79
8/2/2019,969.49
8/6/2019,961.31
8/7/2019,969.46
8/8/2019,977.76
8/9/2019,974.34
8/12/2019,968.61
8/13/2019,976.59
8/14/2019,957.56
8/15/2019,955.84
8/16/2019,965.02
8/19/2019,974.3
8/20/2019,967.18
8/21/2019,973.95
8/22/2019,971.09
8/23/2019,956.68
8/26/2019,961.86
8/27/2019,966.07
8/28/2019,970.82
8/29/2019,979.2
8/30/2019,982.45
9/3/2019,979.11
9/4/2019,981.23
9/5/2019,990.35
9/6/2019,987.99
9/9/2019,985.16
9/10/2019,988.09
9/11/2019,992.96
9/12/2019,996.14
9/13/2019,998.54
9/16/2019,1001.88
9/17/2019,1006.85
9/18/2019,1005.77
9/19/2019,1009.36
9/20/2019,1011.25
9/23/2019,1008.12
9/24/2019,1003.77
9/25/2019,1003.58
9/26/2019,1004.1
9/27/2019,999.15
9/30/2019,997.93
10/1/2019,985.03
10/2/2019,975.34
10/3/2019,978.16
10/4/2019,983.06
10/7/2019,981.29
10/8/2019,972.82
10/9/2019,979.34
10/10/2019,982.49
10/11/2019,982.65
10/15/2019,983.45
10/16/2019,983.98
10/17/2019,982.75
10/18/2019,980.04
10/21/2019,982.93
10/22/2019,981.11
10/23/2019,976.96
10/24/2019,979.32
10/25/2019,981.54
10/28/2019,981.39
10/29/2019,983.07
10/30/2019,989.12
10/31/2019,986.33
11/1/2019,992.95
11/4/2019,997.56
11/5/2019,998.31
11/6/2019,1001.56
11/7/2019,1005.61
11/8/2019,1010.54
11/11/2019,1011.04
11/12/2019,1012.97
11/13/2019,1016.03
11/14/2019,1015.68
11/15/2019,1019.86
11/18/2019,1019.47
11/19/2019,1019.05
11/20/2019,1017.79
11/21/2019,1017.57
11/22/2019,1014.48
11/25/2019,1019.3
11/26/2019,1019.15
11/27/2019,1022.95
11/28/2019,1023.67
11/29/2019,1018.62
12/2/2019,1015.14
12/3/2019,1008.96
12/4/2019,1009
12/5/2019,1004.87
12/6/2019,1015.09
12/9/2019,1011.42
12/10/2019,1011.4
12/11/2019,1011.37
12/12/2019,1012.93
12/13/2019,1015.49
12/16/2019,1017.96
12/17/2019,1018.78
12/18/2019,1015.58
12/19/2019,1017.27
12/20/2019,1021.01
12/23/2019,1020.33
12/24/2019,1022.77
12/27/2019,1022.01
12/30/2019,1017.07
12/31/2019,1014.92
1/2/2020,1018.24
1/3/2020,1015.65
1/6/2020,1018.26
1/7/2020,1021.3
1/8/2020,1022.96
1/9/2020,1026.72
1/10/2020,1025.66
1/13/2020,1030.12
1/14/2020,1033.48
1/15/2020,1037.11
1/16/2020,1041.37
1/17/2020,1046.06
1/20/2020,1048.5
1/21/2020,1047.14
