Date,Close
1/2/2015,6547.8
1/5/2015,6417.16
1/6/2015,6366.51
1/7/2015,6419.83
1/8/2015,6569.96
1/9/2015,6501.14
1/12/2015,6501.42
1/13/2015,6542.2
1/14/2015,6388.46
1/15/2015,6498.78
1/16/2015,6550.27
1/19/2015,6585.53
1/20/2015,6620.1
1/21/2015,6728.04
1/22/2015,6796.63
1/23/2015,6832.83
1/26/2015,6852.4
1/27/2015,6811.61
1/28/2015,6825.94
1/29/2015,6810.6
1/30/2015,6749.4
2/2/2015,6782.55
2/3/2015,6871.8
2/4/2015,6860.02
2/5/2015,6865.93
2/6/2015,6853.44
2/9/2015,6837.15
2/10/2015,6829.12
2/11/2015,6818.17
2/12/2015,6828.11
2/13/2015,6873.52
2/16/2015,6857.05
2/17/2015,6898.13
2/18/2015,6898.08
2/19/2015,6888.9
2/20/2015,6915.2
2/23/2015,6912.16
2/24/2015,6949.63
2/25/2015,6935.38
2/26/2015,6949.73
2/27/2015,6946.66
3/2/2015,6940.64
3/3/2015,6889.13
3/4/2015,6919.24
3/5/2015,6961.14
3/6/2015,6911.8
3/9/2015,6876.47
3/10/2015,6702.84
3/11/2015,6721.51
3/12/2015,6761.07
3/13/2015,6740.58
3/16/2015,6804.08
3/17/2015,6837.61
3/18/2015,6945.2
3/19/2015,6962.32
3/20/2015,7022.51
3/23/2015,7037.67
3/24/2015,7019.68
3/25/2015,6990.97
3/26/2015,6895.33
3/27/2015,6855.02
3/30/2015,6891.43
3/31/2015,6773.04
4/1/2015,6809.5
4/2/2015,6833.46
4/7/2015,6961.77
4/8/2015,6937.41
4/9/2015,7015.36
4/10/2015,7089.77
4/13/2015,7064.3
4/14/2015,7075.26
4/15/2015,7096.78
4/16/2015,7060.45
4/17/2015,6994.63
4/20/2015,7052.13
4/21/2015,7062.93
4/22/2015,7028.24
4/23/2015,7053.67
4/24/2015,7070.7
4/27/2015,7103.98
4/28/2015,7030.53
4/29/2015,6946.28
4/30/2015,6960.63
5/1/2015,6985.95
5/5/2015,6927.58
5/6/2015,6933.74
5/7/2015,6886.95
5/8/2015,7046.82
5/11/2015,7029.85
5/12/2015,6933.8
5/13/2015,6949.63
5/14/2015,6973.04
5/15/2015,6960.49
5/18/2015,6968.87
5/19/2015,6995.1
5/20/2015,7007.26
5/21/2015,7013.47
5/22/2015,7031.72
5/26/2015,6948.99
5/27/2015,7033.33
5/28/2015,7040.92
5/29/2015,6984.43
6/1/2015,6953.58
6/2/2015,6928.27
6/3/2015,6950.46
6/4/2015,6859.24
6/5/2015,6804.6
6/8/2015,6790.04
6/9/2015,6753.8
6/10/2015,6830.27
6/11/2015,6846.74
6/12/2015,6784.92
6/15/2015,6710.52
6/16/2015,6710.1
6/17/2015,6680.55
6/18/2015,6707.88
6/19/2015,6710.45
6/22/2015,6825.67
6/23/2015,6834.87
6/24/2015,6844.8
6/25/2015,6807.82
6/26/2015,6753.7
6/29/2015,6620.48
6/30/2015,6520.98
7/1/2015,6608.59
7/2/2015,6630.47
7/3/2015,6585.78
7/6/2015,6535.68
7/7/2015,6432.21
7/8/2015,6490.7
7/9/2015,6581.63
7/10/2015,6673.38
7/13/2015,6737.95
7/14/2015,6753.75
7/15/2015,6753.75
7/16/2015,6796.45
7/17/2015,6775.08
7/20/2015,6788.69
7/21/2015,6769.07
7/22/2015,6667.34
7/23/2015,6655.01
7/24/2015,6579.81
7/27/2015,6505.13
7/28/2015,6555.28
7/29/2015,6631
7/30/2015,6668.87
7/31/2015,6696.28
8/3/2015,6688.62
8/4/2015,6686.57
8/5/2015,6752.41
8/6/2015,6747.09
8/7/2015,6718.49
8/10/2015,6736.22
8/11/2015,6664.54
8/12/2015,6571.19
8/13/2015,6568.33
8/14/2015,6550.74
8/17/2015,6550.3
8/18/2015,6526.29
8/19/2015,6403.45
8/20/2015,6367.89
8/21/2015,6187.65
8/24/2015,5898.87
8/25/2015,6081.34
8/26/2015,5979.2
8/27/2015,6192.03
8/28/2015,6247.94
9/1/2015,6058.54
9/2/2015,6083.31
9/3/2015,6194.1
9/4/2015,6042.92
9/7/2015,6074.52
9/8/2015,6146.1
9/9/2015,6229.01
9/10/2015,6155.81
9/11/2015,6117.76
9/14/2015,6084.59
9/15/2015,6137.6
9/16/2015,6229.21
9/17/2015,6186.99
9/18/2015,6104.11
9/21/2015,6108.71
9/22/2015,5935.84
9/23/2015,6032.24
9/24/2015,5961.49
9/25/2015,6109.01
9/28/2015,5958.86
9/29/2015,5909.24
9/30/2015,6061.61
10/1/2015,6072.47
10/2/2015,6129.98
10/5/2015,6298.92
10/6/2015,6326.16
10/7/2015,6336.35
10/8/2015,6374.82
10/9/2015,6416.16
10/12/2015,6371.18
10/13/2015,6342.28
10/14/2015,6269.61
10/15/2015,6338.67
10/16/2015,6378.04
10/19/2015,6352.33
10/20/2015,6345.13
10/21/2015,6348.42
10/22/2015,6376.28
10/23/2015,6444.08
10/26/2015,6417.02
10/27/2015,6365.27
10/28/2015,6437.8
10/29/2015,6395.8
10/30/2015,6361.09
11/2/2015,6361.8
11/3/2015,6383.61
11/4/2015,6412.88
11/5/2015,6364.9
11/6/2015,6353.83
11/9/2015,6295.16
11/10/2015,6275.28
11/11/2015,6297.2
11/12/2015,6178.68
11/13/2015,6118.28
11/16/2015,6146.38
11/17/2015,6268.76
11/18/2015,6278.97
11/19/2015,6329.93
11/20/2015,6334.63
11/23/2015,6305.49
11/24/2015,6277.23
11/25/2015,6337.64
11/26/2015,6393.13
11/27/2015,6375.15
11/30/2015,6356.09
12/1/2015,6395.65
12/2/2015,6420.93
12/3/2015,6275
12/4/2015,6238.29
12/7/2015,6223.52
12/8/2015,6135.22
12/9/2015,6126.68
12/10/2015,6088.05
12/11/2015,5952.78
12/14/2015,5874.06
12/15/2015,6017.79
12/16/2015,6061.19
12/17/2015,6102.54
12/18/2015,6052.42
12/21/2015,6034.84
12/22/2015,6083.1
12/23/2015,6240.98
12/24/2015,6254.64
12/29/2015,6314.57
12/30/2015,6274.05
12/31/2015,6242.32
1/4/2016,6093.43
1/5/2016,6137.24
1/6/2016,6073.38
1/7/2016,5954.08
1/8/2016,5912.44
1/11/2016,5871.83
1/12/2016,5929.24
1/13/2016,5960.97
1/14/2016,5918.23
1/15/2016,5804.1
1/18/2016,5779.92
1/19/2016,5876.8
1/20/2016,5673.58
1/21/2016,5773.79
1/22/2016,5900.01
1/25/2016,5877
1/26/2016,5911.46
1/27/2016,5990.37
1/28/2016,5931.78
1/29/2016,6083.79
2/1/2016,6060.1
2/2/2016,5922.01
2/3/2016,5837.14
2/4/2016,5898.76
2/5/2016,5848.06
2/8/2016,5689.36
2/9/2016,5632.19
2/10/2016,5672.3
2/11/2016,5536.97
2/12/2016,5707.6
2/15/2016,5824.28
2/16/2016,5862.17
2/17/2016,6030.32
2/18/2016,5971.95
2/19/2016,5950.23
2/22/2016,6037.73
2/23/2016,5962.31
2/24/2016,5867.18
2/25/2016,6012.81
2/26/2016,6096.01
2/29/2016,6097.09
3/1/2016,6152.88
3/2/2016,6147.06
3/3/2016,6130.46
3/4/2016,6199.43
3/7/2016,6182.4
3/8/2016,6125.44
3/9/2016,6146.32
3/10/2016,6036.7
3/11/2016,6139.79
3/14/2016,6174.57
3/15/2016,6139.97
3/16/2016,6175.49
3/17/2016,6201.12
3/18/2016,6189.64
3/21/2016,6184.58
3/22/2016,6192.74
3/23/2016,6199.11
3/24/2016,6106.48
3/29/2016,6105.9
3/30/2016,6203.17
3/31/2016,6174.9
4/1/2016,6146.05
4/4/2016,6164.72
4/5/2016,6091.23
4/6/2016,6161.63
4/7/2016,6136.89
4/8/2016,6204.41
4/11/2016,6200.12
4/12/2016,6242.39
4/13/2016,6362.89
4/14/2016,6365.1
4/15/2016,6343.75
4/18/2016,6353.52
4/19/2016,6405.35
4/20/2016,6410.26
4/21/2016,6381.44
4/22/2016,6310.44
4/25/2016,6260.92
4/26/2016,6284.52
4/27/2016,6319.91
4/28/2016,6322.4
4/29/2016,6241.89
5/3/2016,6185.59
5/4/2016,6112.02
5/5/2016,6117.25
5/6/2016,6125.7
5/9/2016,6114.81
5/10/2016,6156.65
5/11/2016,6162.49
5/12/2016,6104.19
5/13/2016,6138.5
5/16/2016,6151.4
5/17/2016,6167.77
5/18/2016,6165.8
5/19/2016,6053.35
5/20/2016,6156.32
5/23/2016,6136.43
5/24/2016,6219.26
5/25/2016,6262.85
5/26/2016,6265.65
5/27/2016,6270.79
5/31/2016,6230.79
6/1/2016,6191.93
6/2/2016,6185.61
6/3/2016,6209.63
6/6/2016,6273.4
6/7/2016,6284.53
6/8/2016,6301.52
6/9/2016,6231.89
6/10/2016,6115.76
6/13/2016,6044.97
6/14/2016,5923.53
6/15/2016,5966.8
6/16/2016,5950.48
6/17/2016,6021.09
6/20/2016,6204
6/21/2016,6226.55
6/22/2016,6261.19
6/23/2016,6338.1
6/24/2016,6138.69
6/27/2016,5982.2
6/28/2016,6140.39
6/29/2016,6360.06
6/30/2016,6504.33
7/1/2016,6577.83
7/4/2016,6522.26
7/5/2016,6545.37
7/6/2016,6463.59
7/7/2016,6533.79
7/8/2016,6590.64
7/11/2016,6682.86
7/12/2016,6680.69
7/13/2016,6670.4
7/14/2016,6654.47
7/15/2016,6669.24
7/18/2016,6695.42
7/19/2016,6697.37
7/20/2016,6728.99
7/21/2016,6699.89
7/22/2016,6730.48
7/25/2016,6710.13
7/26/2016,6724.03
7/27/2016,6750.43
7/28/2016,6721.06
7/29/2016,6724.43
8/1/2016,6693.95
8/2/2016,6645.4
8/3/2016,6634.4
8/4/2016,6740.16
8/5/2016,6793.47
8/8/2016,6809.13
8/9/2016,6851.3
8/10/2016,6866.42
8/11/2016,6914.71
8/12/2016,6916.02
8/15/2016,6941.19
8/16/2016,6893.92
8/17/2016,6859.15
8/18/2016,6868.96
8/19/2016,6858.95
8/22/2016,6828.54
8/23/2016,6868.51
8/24/2016,6835.78
8/25/2016,6816.9
8/26/2016,6838.05
8/30/2016,6820.79
8/31/2016,6781.51
9/1/2016,6745.97
9/2/2016,6894.6
9/5/2016,6879.42
9/6/2016,6826.05
9/7/2016,6846.58
9/8/2016,6858.7
9/9/2016,6776.95
9/12/2016,6700.9
9/13/2016,6665.63
9/14/2016,6673.31
9/15/2016,6730.3
9/16/2016,6710.28
9/19/2016,6813.55
9/20/2016,6830.79
9/21/2016,6834.77
9/22/2016,6911.4
9/23/2016,6909.43
9/26/2016,6818.04
9/27/2016,6807.67
9/28/2016,6849.38
9/29/2016,6919.42
9/30/2016,6899.33
10/3/2016,6983.52
10/4/2016,7074.34
10/5/2016,7033.25
10/6/2016,6999.96
10/7/2016,7044.39
10/10/2016,7097.5
10/11/2016,7070.88
10/12/2016,7024.01
10/13/2016,6977.74
10/14/2016,7013.55
10/17/2016,6947.55
10/18/2016,7000.06
10/19/2016,7021.92
10/20/2016,7026.9
10/21/2016,7020.47
10/24/2016,6986.4
10/25/2016,7017.64
10/26/2016,6958.09
10/27/2016,6986.57
10/28/2016,6996.26
10/31/2016,6954.22
11/1/2016,6917.14
11/2/2016,6845.42
11/3/2016,6790.51
11/4/2016,6693.26
11/7/2016,6806.9
11/8/2016,6843.13
11/9/2016,6911.84
11/10/2016,6827.98
11/11/2016,6730.43
11/14/2016,6753.18
11/15/2016,6792.74
11/16/2016,6749.72
11/17/2016,6794.71
11/18/2016,6775.77
11/21/2016,6777.96
11/22/2016,6819.72
11/23/2016,6817.71
11/24/2016,6829.2
11/25/2016,6840.75
11/28/2016,6799.47
11/29/2016,6772
11/30/2016,6783.79
12/1/2016,6752.93
12/2/2016,6730.72
12/5/2016,6746.83
12/6/2016,6779.84
12/7/2016,6902.23
12/8/2016,6931.55
12/9/2016,6954.21
12/12/2016,6890.42
12/13/2016,6968.57
12/14/2016,6949.19
12/15/2016,6999.01
12/16/2016,7011.64
12/19/2016,7017.16
12/20/2016,7043.96
12/21/2016,7041.42
12/22/2016,7063.68
12/23/2016,7068.17
12/28/2016,7106.08
12/29/2016,7120.26
12/30/2016,7142.83
1/3/2017,7177.89
1/4/2017,7189.74
1/5/2017,7195.31
1/6/2017,7210.05
1/9/2017,7237.77
1/10/2017,7275.47
1/11/2017,7290.49
1/12/2017,7292.37
1/13/2017,7337.81
1/16/2017,7327.13
1/17/2017,7220.38
1/18/2017,7247.61
1/19/2017,7208.44
1/20/2017,7198.44
1/23/2017,7151.18
1/24/2017,7150.34
1/25/2017,7164.43
1/26/2017,7161.49
1/27/2017,7184.49
1/30/2017,7118.48
1/31/2017,7099.15
2/1/2017,7107.65
2/2/2017,7140.75
2/3/2017,7188.3
2/6/2017,7172.15
2/7/2017,7186.22
2/8/2017,7188.82
2/9/2017,7229.5
2/10/2017,7258.75
2/13/2017,7278.92
2/14/2017,7268.56
2/15/2017,7302.41
2/16/2017,7277.92
2/17/2017,7299.96
2/20/2017,7299.86
