Date,Close
1/2/2015,21665.32
1/5/2015,21269.06
1/6/2015,21060.25
1/7/2015,21301.67
1/8/2015,21672.39
1/9/2015,21497.12
1/12/2015,21330.63
1/13/2015,21280.56
1/14/2015,21164.95
1/15/2015,20953.34
1/16/2015,21244.68
1/20/2015,21258.14
1/21/2015,21352.67
1/22/2015,21685.03
1/23/2015,21588.01
1/26/2015,21685.83
1/27/2015,21435.56
1/28/2015,21135.57
1/29/2015,21329.59
1/30/2015,21060.44
2/2/2015,21310.47
2/3/2015,21624.78
2/4/2015,21536.44
2/5/2015,21774.5
2/6/2015,21705.75
2/9/2015,21602.52
2/10/2015,21813.97
2/11/2015,21807.21
2/12/2015,22022.24
2/13/2015,22120.81
2/17/2015,22152.31
2/18/2015,22161.03
2/19/2015,22141.18
2/20/2015,22278.55
2/23/2015,22260
2/24/2015,22308.64
2/25/2015,22314.56
2/26/2015,22278.23
2/27/2015,22212.34
3/2/2015,22346.25
3/3/2015,22255.79
3/4/2015,22158.52
3/5/2015,22192.84
3/6/2015,21886.43
3/9/2015,21960.69
3/10/2015,21616.91
3/11/2015,21600.88
3/12/2015,21869.63
3/13/2015,21746.76
3/16/2015,22006.56
3/17/2015,21963.94
3/18/2015,22216.6
3/19/2015,22135.81
3/20/2015,22330.89
3/23/2015,22293.02
3/24/2015,22172.2
3/25/2015,21832.17
3/26/2015,21782.91
3/27/2015,21846.79
3/30/2015,22114.56
3/31/2015,21947.91
4/1/2015,21869.06
4/2/2015,21946.62
4/6/2015,22083.17
4/7/2015,22026.57
4/8/2015,22100.57
4/9/2015,22171.28
4/10/2015,22274.8
4/13/2015,22187.13
4/14/2015,22218.83
4/15/2015,22339.08
4/16/2015,22324.91
4/17/2015,22060.79
4/20/2015,22255.62
4/21/2015,22232.14
4/22/2015,22333.69
4/23/2015,22396.19
4/24/2015,22431.18
4/27/2015,22316
4/28/2015,22367.19
4/29/2015,22277.02
4/30/2015,22034.3
5/1/2015,22247.99
5/4/2015,22313.9
5/5/2015,22045.89
5/6/2015,21967.1
5/7/2015,22048.11
5/8/2015,22319.28
5/11/2015,22224.81
5/12/2015,22169.36
5/13/2015,22159.94
5/14/2015,22387.05
5/15/2015,22402.17
5/18/2015,22492.02
5/19/2015,22466.96
5/20/2015,22451.19
5/21/2015,22495.55
5/22/2015,22449.83
5/26/2015,22224.39
5/27/2015,22422.94
5/28/2015,22391.29
5/29/2015,22259.7
6/1/2015,22300.34
6/2/2015,22292.72
6/3/2015,22357.42
6/4/2015,22161.75
6/5/2015,22167.66
6/8/2015,22018.08
6/9/2015,22014.6
6/10/2015,22267.24
6/11/2015,22310.03
6/12/2015,22173.67
6/15/2015,22079.35
6/16/2015,22200.18
6/17/2015,22238.88
6/18/2015,22453.4
6/19/2015,22347.65
6/22/2015,22473.26
6/23/2015,22498.58
6/24/2015,22324.82
6/25/2015,22258.18
6/26/2015,22245.42
6/29/2015,21774.32
6/30/2015,21841.75
7/1/2015,21968.09
7/2/2015,21950.59
7/6/2015,21869.99
7/7/2015,21994.39
7/8/2015,21628.94
7/9/2015,21686.66
7/10/2015,21954.36
7/13/2015,22194.62
7/14/2015,22300.63
7/15/2015,22252.58
7/16/2015,22416.65
7/17/2015,22420.67
7/20/2015,22413.11
7/21/2015,22310.37
7/22/2015,22265.72
7/23/2015,22131.98
7/24/2015,21906.75
7/27/2015,21761.67
7/28/2015,22027.65
7/29/2015,22192.39
7/30/2015,22205.86
7/31/2015,22180.08
8/3/2015,22106.88
8/4/2015,22066.93
8/5/2015,22116.82
8/6/2015,21923.3
8/7/2015,21852.59
8/10/2015,22132.24
8/11/2015,21928.5
8/12/2015,21946.15
8/13/2015,21914.07
8/14/2015,22009.76
8/17/2015,22141.65
8/18/2015,22063.71
8/19/2015,21874.91
8/20/2015,21395.24
8/21/2015,20770.28
8/24/2015,19956.48
8/25/2015,19722.01
8/26/2015,20427.87
8/27/2015,20921.5
8/28/2015,20968.31
8/31/2015,20802.96
9/1/2015,20206.06
9/2/2015,20558.41
9/3/2015,20590.63
9/4/2015,20304.16
9/8/2015,20795.28
9/9/2015,20516.79
9/10/2015,20610.16
9/11/2015,20691.66
9/14/2015,20606.2
9/15/2015,20851.74
9/16/2015,21033.25
9/17/2015,21007.72
9/18/2015,20678.74
9/21/2015,20757.98
9/22/2015,20487.3
9/23/2015,20430.38
9/24/2015,20355.11
9/25/2015,20313.52
9/28/2015,19760.18
9/29/2015,19737.25
9/30/2015,20119.28
10/1/2015,20157.36
10/2/2015,20453.86
10/5/2015,20847.21
10/6/2015,20763.14
10/7/2015,20954.71
10/8/2015,21133.34
10/9/2015,21157.55
10/12/2015,21165.17
10/13/2015,21001.57
10/14/2015,20880.1
10/15/2015,21201.42
10/16/2015,21280.38
10/19/2015,21285.83
10/20/2015,21256.21
10/21/2015,21093.24
10/22/2015,21394.53
10/23/2015,21614.06
10/26/2015,21566.96
10/27/2015,21475.37
10/28/2015,21771.95
10/29/2015,21735.26
10/30/2015,21648.51
11/2/2015,21897.79
11/3/2015,21961.26
11/4/2015,21885.96
11/5/2015,21866.46
11/6/2015,21865.24
11/9/2015,21645.04
11/10/2015,21678.63
11/11/2015,21586.68
11/12/2015,21268.38
11/13/2015,21043.66
11/16/2015,21334.84
11/17/2015,21300.74
11/18/2015,21638
11/19/2015,21606.42
11/20/2015,21681.31
11/23/2015,21673.95
11/24/2015,21719.71
11/25/2015,21741.87
11/27/2015,21761.34
11/30/2015,21658.55
12/1/2015,21866.66
12/2/2015,21627.38
12/3/2015,21298.13
12/4/2015,21678.17
12/7/2015,21489.2
12/8/2015,21365.03
12/9/2015,21208.78
12/10/2015,21254.93
12/11/2015,20823.36
12/14/2015,20871.03
12/15/2015,21099.58
12/16/2015,21412.89
12/17/2015,21100.34
12/18/2015,20754.91
12/21/2015,20911.75
12/22/2015,21100.22
12/23/2015,21379.4
12/24/2015,21354.56
12/28/2015,21296.18
12/29/2015,21509.86
12/30/2015,21350.22
12/31/2015,21167.86
1/4/2016,20841.36
1/5/2016,20879.93
1/6/2016,20593.4
1/7/2016,20089.53
1/8/2016,19867.1
1/11/2016,19848.27
1/12/2016,19972.19
1/13/2016,19440.93
1/14/2016,19755.74
1/15/2016,19335.22
1/19/2016,19286.3
1/20/2016,19077.69
1/21/2016,19172.6
1/22/2016,19592.34
1/25/2016,19261.47
1/26/2016,19563.1
1/27/2016,19335.66
1/28/2016,19434.32
1/29/2016,19926.1
2/1/2016,19917.84
2/2/2016,19524.15
2/3/2016,19606.93
2/4/2016,19655.42
2/5/2016,19244.94
2/8/2016,18921.93
2/9/2016,18883.75
2/10/2016,18890.67
2/11/2016,18656.05
2/12/2016,19026.84
2/16/2016,19370.55
2/17/2016,19707.69
2/18/2016,19618.25
2/19/2016,19624.18
2/22/2016,19913.17
2/23/2016,19676.83
2/24/2016,19779.39
2/25/2016,19998.52
2/26/2016,19996.52
2/29/2016,19864.02
3/1/2016,20325.2
3/2/2016,20435.94
3/3/2016,20538.84
3/4/2016,20609.47
3/7/2016,20659.09
3/8/2016,20379.58
3/9/2016,20479.58
3/10/2016,20452.4
3/11/2016,20802.97
3/14/2016,20772.48
3/15/2016,20694.42
3/16/2016,20836.22
3/17/2016,20998.03
3/18/2016,21096.8
3/21/2016,21109.92
3/22/2016,21100.11
3/23/2016,20914.94
3/24/2016,20914.77
3/28/2016,20927.32
3/29/2016,21152.07
3/30/2016,21238.05
3/31/2016,21224.32
4/1/2016,21173.04
4/4/2016,21222.48
4/5/2016,21036.73
4/6/2016,21264.28
4/7/2016,21014.61
4/8/2016,21071.24
4/11/2016,21021.24
4/12/2016,21228.87
4/13/2016,21469.59
4/14/2016,21464.42
4/15/2016,21463.53
4/18/2016,21587.05
4/19/2016,21681.65
4/20/2016,21698.68
4/21/2016,21587.63
4/22/2016,21622.05
4/25/2016,21572.08
4/26/2016,21632.99
4/27/2016,21686.16
4/28/2016,21485.72
4/29/2016,21377.59
5/2/2016,21539.89
5/3/2016,21311.9
5/4/2016,21197.27
5/5/2016,21179.65
5/6/2016,21258.08
5/9/2016,21276.42
5/10/2016,21530.12
5/11/2016,21324.54
5/12/2016,21309.25
5/13/2016,21117.21
5/16/2016,21341.47
5/17/2016,21132.34
5/18/2016,21130.32
5/19/2016,21003.82
5/20/2016,21218.34
5/23/2016,21225.2
5/24/2016,21460.57
5/25/2016,21613.63
5/26/2016,21602.68
5/27/2016,21701.47
5/31/2016,21696.8
6/1/2016,21708.02
6/2/2016,21808.88
6/3/2016,21742.32
6/6/2016,21865.88
6/7/2016,21900.74
6/8/2016,21985.12
6/9/2016,21920.77
6/10/2016,21688.79
6/13/2016,21507.18
6/14/2016,21457.78
6/15/2016,21445.94
6/16/2016,21490.81
6/17/2016,21431.14
6/20/2016,21522.42
6/21/2016,21616.3
6/22/2016,21574.95
6/23/2016,21884.31
6/24/2016,21102.32
6/27/2016,20671.37
6/28/2016,21045.11
6/29/2016,21417.53
6/30/2016,21711.37
7/1/2016,21739.07
7/5/2016,21572.57
7/6/2016,21723.58
7/7/2016,21698.89
7/8/2016,22040.72
7/11/2016,22136.82
7/12/2016,22309.29
7/13/2016,22295.07
7/14/2016,22385.83
7/15/2016,22384.12
7/18/2016,22440.92
7/19/2016,22400.38
7/20/2016,22506.32
7/21/2016,22424.38
7/22/2016,22536.66
7/25/2016,22476.47
7/26/2016,22498.11
7/27/2016,22464.39
7/28/2016,22497.42
7/29/2016,22547.92
8/1/2016,22501.74
8/2/2016,22339.78
8/3/2016,22430.37
8/4/2016,22439.66
8/5/2016,22634.55
8/8/2016,22627.91
8/9/2016,22639.26
8/10/2016,22566.71
8/11/2016,22670.5
8/12/2016,22659.36
8/15/2016,22748.74
8/16/2016,22611.19
8/17/2016,22626.4
8/18/2016,22699.8
8/19/2016,22665.28
8/22/2016,22668.21
8/23/2016,22719.47
8/24/2016,22592.2
8/25/2016,22580.37
8/26/2016,22538.15
8/29/2016,22657.02
8/30/2016,22619.68
8/31/2016,22561.22
9/1/2016,22563.48
9/2/2016,22686.7
9/6/2016,22723.98
9/7/2016,22778.25
9/8/2016,22671.52
9/9/2016,22157.52
9/12/2016,22463.5
9/13/2016,22114.1
9/14/2016,22101.49
9/15/2016,22321.13
9/16/2016,22240.52
9/19/2016,22212.64
9/20/2016,22253.38
9/21/2016,22505.25
9/22/2016,22679.75
9/23/2016,22557.11
9/26/2016,22367.52
9/27/2016,22492.02
9/28/2016,22615.44
9/29/2016,22385.93
9/30/2016,22576.68
10/3/2016,22503.48
10/4/2016,22392.41
10/5/2016,22494.17
10/6/2016,22505.51
10/7/2016,22397.43
10/10/2016,22520.61
10/11/2016,22237.71
10/12/2016,22257.48
10/13/2016,22167.79
10/14/2016,22168.82
10/17/2016,22099.89
10/18/2016,22242.95
10/19/2016,22304.2
10/20/2016,22263.42
10/21/2016,22264.26
10/24/2016,22391.02
10/25/2016,22281.29
10/26/2016,22216.5
10/27/2016,22122.69
10/28/2016,22059.65
10/31/2016,22072.49
11/1/2016,21913.48
11/2/2016,21719.11
11/3/2016,21615.03
11/4/2016,21594.28
11/7/2016,22060.09
11/8/2016,22133.57
11/9/2016,22445.12
11/10/2016,22498.1
11/11/2016,22533.48
11/14/2016,22596.52
11/15/2016,22759.25
11/16/2016,22723.36
11/17/2016,22840.27
11/18/2016,22805.93
11/21/2016,22989.66
11/22/2016,23047.48
11/23/2016,23079.5
11/25/2016,23168.23
11/28/2016,23029.28
11/29/2016,23046.99
11/30/2016,22991.07
12/1/2016,22914.55
12/2/2016,22928.72
12/5/2016,23095.49
12/6/2016,23195.68
12/7/2016,23486.3
12/8/2016,23553.71
12/9/2016,23678.76
12/12/2016,23619.34
12/13/2016,23745.19
12/14/2016,23544.17
12/15/2016,23636.41
12/16/2016,23600.09
12/19/2016,23600.34
12/20/2016,23756.34
12/21/2016,23700.75
12/22/2016,23628.3
12/23/2016,23671.86
12/27/2016,23733.3
12/28/2016,23525.65
12/29/2016,23524.43
12/30/2016,23425.86
1/3/2017,23614.73
1/4/2017,23800.92
1/5/2017,23748.63
1/6/2017,23816.56
1/9/2017,23723.34
1/10/2017,23743.51
1/11/2017,23808.28
1/12/2017,23738.88
1/13/2017,23807.98
1/17/2017,23711.34
1/18/2017,23753.65
1/19/2017,23663.72
1/20/2017,23743.68
1/23/2017,23693
1/24/2017,23879.29
1/25/2017,24070.28
1/26/2017,24052.55
1/27/2017,24009.09
1/30/2017,23858.82
1/31/2017,23847.21
2/1/2017,23849.43
2/2/2017,23851.08
2/3/2017,24052.79
2/6/2017,23954.4
2/7/2017,23972.47
2/8/2017,23994.04
2/9/2017,24156.21
2/10/2017,24248.91
2/13/2017,24362.33
2/14/2017,24458.93
2/15/2017,24565.53
2/16/2017,24535.43
2/17/2017,24571.56
2/21/2017,24720.29
2/22/2017,24681.31
2/23/2017,24659.17
2/24/2017,24689.93
2/27/2017,24734.83
2/28/2017,24609.8
3/1/2017,24960.78
3/2/2017,24790.13
3/3/2017,24819.01
3/6/2017,24727.57
3/7/2017,24638
3/8/2017,24563.52
3/9/2017,24559.47
3/10/2017,24642.28
3/13/2017,24650.2
3/14/2017,24564.78
3/15/2017,24790.88
3/16/2017,24778.39
3/17/2017,24761.64
3/20/2017,24700.14
3/21/2017,24429.98
3/22/2017,24382.45
3/23/2017,24383.09
3/24/2017,24377.29
3/27/2017,24353.2
3/28/2017,24531.03
3/29/2017,24567.99
3/30/2017,24657.19
3/31/2017,24624.72
4/3/2017,24562.49
4/4/2017,24577.89
4/5/2017,24476.06
4/6/2017,24549.49
4/7/2017,24535.24
4/10/2017,24560.59
4/11/2017,24559.69
4/12/2017,24425.49
4/13/2017,24262.59
4/17/2017,24472.4
4/18/2017,24421.72
4/19/2017,24397.24
4/20/2017,24590.29
4/21/2017,24519.95
4/24/2017,24782.33
4/25/2017,24943.4
4/26/2017,24949.21
4/27/2017,24955.8
4/28/2017,24878.48
5/1/2017,24929.76
5/2/2017,24953.97
5/3/2017,24864.26
5/4/2017,24853.78
5/5/2017,24975.86
5/8/2017,24954.8
5/9/2017,24932.9
5/10/2017,24977.56
5/11/2017,24905.73
5/12/2017,24855.89
5/15/2017,24981.52
5/16/2017,24965.49
5/17/2017,24498.22
5/18/2017,24589.19
5/19/2017,24762.35
5/22/2017,24919.2
5/23/2017,24948.11
5/24/2017,25009.92
5/25/2017,25105.23
5/26/2017,25107.11
5/30/2017,25053.41
5/31/2017,25041.34
6/1/2017,25276.2
6/2/2017,25345.27
6/5/2017,25322.05
6/6/2017,25250.43
6/7/2017,25273.16
6/8/2017,25312.7
6/9/2017,25295.45
6/12/2017,25270.99
6/13/2017,25401.15
6/14/2017,25354.74
6/15/2017,25281.52
6/16/2017,25266.61
6/19/2017,25436.5
6/20/2017,25294.88
