Date,GC=F
2018-10-05,1201.199951171875
2018-10-08,1184.4000244140625
2018-10-09,1187.199951171875
2018-10-10,1189.300048828125
2018-10-11,1223.5
2018-10-12,1218.0999755859375
2018-10-15,1226.4000244140625
2018-10-16,1227.300048828125
2018-10-17,1223.699951171875
2018-10-18,1226.5
2018-10-19,1225.300048828125
2018-10-22,1221.199951171875
2018-10-23,1233.4000244140625
2018-10-24,1227.800048828125
2018-10-25,1229.0999755859375
2018-10-26,1232.5
2018-10-29,1224.5
2018-10-30,1222.5999755859375
2018-10-31,1212.300048828125
2018-11-01,1236.0
2018-11-02,1230.9000244140625
2018-11-05,1229.800048828125
2018-11-06,1223.800048828125
2018-11-07,1226.199951171875
2018-11-08,1222.9000244140625
2018-11-09,1206.4000244140625
2018-11-12,1201.300048828125
2018-11-13,1199.199951171875
2018-11-14,1207.9000244140625
2018-11-15,1212.800048828125
2018-11-16,1220.800048828125
2018-11-19,1223.0999755859375
2018-11-20,1219.0
2018-11-21,1225.800048828125
2018-11-26,1220.199951171875
2018-11-27,1211.199951171875
2018-11-28,1221.4000244140625
2018-11-29,1224.0999755859375
2018-11-30,1220.199951171875
2018-12-03,1233.9000244140625
2018-12-04,1241.0999755859375
2018-12-06,1238.0999755859375
2018-12-07,1246.800048828125
2018-12-10,1243.699951171875
2018-12-11,1241.9000244140625
2018-12-12,1244.4000244140625
2018-12-13,1242.699951171875
2018-12-14,1237.0
2018-12-17,1247.4000244140625
2018-12-18,1249.199951171875
2018-12-19,1252.0999755859375
2018-12-20,1263.5999755859375
2018-12-21,1253.800048828125
2018-12-26,1269.199951171875
2018-12-27,1277.300048828125
2018-12-28,1279.9000244140625
2018-12-31,1278.300048828125
2019-01-02,1281.0
2019-01-03,1291.800048828125
2019-01-04,1282.699951171875
2019-01-07,1286.800048828125
2019-01-08,1283.199951171875
2019-01-09,1289.300048828125
2019-01-10,1284.699951171875
2019-01-11,1287.0999755859375
2019-01-14,1289.0999755859375
2019-01-15,1286.199951171875
2019-01-16,1291.5999755859375
2019-01-17,1291.0
2019-01-18,1281.300048828125
2019-01-22,1282.5
2019-01-23,1283.0999755859375
2019-01-24,1279.0999755859375
2019-01-25,1297.4000244140625
2019-01-28,1302.4000244140625
2019-01-29,1308.199951171875
2019-01-30,1309.9000244140625
2019-01-31,1319.699951171875
2019-02-01,1316.9000244140625
2019-02-04,1314.300048828125
2019-02-05,1314.199951171875
2019-02-06,1309.5
2019-02-07,1309.4000244140625
2019-02-08,1313.699951171875
2019-02-11,1307.0
2019-02-12,1309.199951171875
2019-02-13,1310.800048828125
2019-02-14,1309.800048828125
2019-02-15,1318.0999755859375
2019-02-19,1340.0999755859375
2019-02-20,1343.300048828125
2019-02-21,1323.5
2019-02-22,1329.199951171875
2019-02-25,1325.9000244140625
2019-02-26,1325.0999755859375
2019-02-27,1317.699951171875
2019-02-28,1312.800048828125
2019-03-01,1296.4000244140625
2019-03-04,1284.800048828125
2019-03-05,1282.0
2019-03-06,1284.9000244140625
2019-03-07,1283.800048828125
2019-03-08,1297.0
2019-03-11,1288.800048828125
2019-03-12,1296.300048828125
2019-03-13,1307.5
2019-03-14,1293.4000244140625
2019-03-15,1301.800048828125
2019-03-18,1300.300048828125
2019-03-19,1305.0
2019-03-20,1300.5
2019-03-21,1306.0999755859375
2019-03-22,1311.5999755859375
2019-03-25,1321.9000244140625
2019-03-26,1314.300048828125
2019-03-27,1309.9000244140625
2019-03-28,1289.800048828125
2019-03-29,1293.0
2019-04-01,1288.4000244140625
2019-04-02,1290.0
2019-04-03,1289.9000244140625
2019-04-04,1289.0
2019-04-05,1290.4000244140625
2019-04-08,1297.0999755859375
2019-04-09,1303.5
2019-04-10,1309.0999755859375
2019-04-11,1288.5999755859375
2019-04-12,1290.5999755859375
2019-04-15,1286.800048828125
2019-04-16,1272.5999755859375
2019-04-17,1272.199951171875
2019-04-18,1271.9000244140625
2019-04-22,1273.5
2019-04-23,1269.300048828125
2019-04-24,1275.5
2019-04-25,1275.800048828125
2019-04-26,1284.9000244140625
2019-04-29,1278.5999755859375
2019-04-30,1282.800048828125
2019-05-01,1281.4000244140625
2019-05-02,1269.699951171875
2019-05-03,1279.199951171875
2019-05-06,1281.699951171875
2019-05-07,1283.5
2019-05-08,1279.4000244140625
2019-05-09,1283.5
2019-05-10,1285.699951171875
2019-05-13,1300.0999755859375
2019-05-14,1294.699951171875
2019-05-15,1296.300048828125
2019-05-16,1285.0
2019-05-17,1274.5
2019-05-20,1276.0999755859375
2019-05-21,1272.0
2019-05-22,1273.5999755859375
2019-05-23,1284.800048828125
2019-05-24,1283.0
2019-05-28,1276.5
2019-05-29,1280.5999755859375
2019-05-30,1287.0999755859375
2019-05-31,1305.800048828125
2019-06-03,1322.699951171875
2019-06-04,1323.4000244140625
2019-06-05,1328.300048828125
2019-06-06,1337.5999755859375
2019-06-07,1341.199951171875
2019-06-10,1324.699951171875
2019-06-11,1326.4000244140625
2019-06-12,1331.9000244140625
2019-06-13,1339.199951171875
2019-06-14,1340.0999755859375
2019-06-17,1338.699951171875
2019-06-18,1346.5999755859375
2019-06-19,1344.5999755859375
2019-06-20,1392.9000244140625
2019-06-21,1396.199951171875
2019-06-24,1414.300048828125
2019-06-25,1414.9000244140625
2019-06-26,1411.5999755859375
2019-06-27,1408.4000244140625
2019-06-28,1409.699951171875
2019-07-01,1385.5999755859375
2019-07-02,1404.5999755859375
2019-07-05,1396.699951171875
2019-07-08,1397.0
2019-07-09,1397.5
2019-07-10,1410.0999755859375
2019-07-11,1404.300048828125
2019-07-12,1409.9000244140625
2019-07-15,1411.4000244140625
2019-07-16,1409.199951171875
2019-07-17,1421.300048828125
2019-07-18,1426.0999755859375
2019-07-19,1425.0999755859375
2019-07-22,1425.300048828125
2019-07-23,1420.0999755859375
2019-07-24,1422.800048828125
2019-07-25,1413.9000244140625
2019-07-26,1418.5
2019-07-29,1419.5999755859375
2019-07-30,1429.699951171875
2019-07-31,1426.0999755859375
2019-08-01,1420.9000244140625
2019-08-02,1445.5999755859375
2019-08-05,1464.5999755859375
2019-08-06,1472.4000244140625
2019-08-07,1507.300048828125
2019-08-08,1497.699951171875
2019-08-09,1496.5999755859375
2019-08-12,1505.300048828125
2019-08-13,1502.199951171875
2019-08-14,1515.9000244140625
2019-08-15,1519.5999755859375
2019-08-16,1512.5
2019-08-19,1500.4000244140625
2019-08-20,1504.5999755859375
2019-08-21,1504.5999755859375
2019-08-22,1497.300048828125
2019-08-23,1526.5999755859375
2019-08-26,1526.300048828125
2019-08-27,1541.0
2019-08-28,1537.800048828125
2019-08-29,1526.5
2019-08-30,1519.0999755859375
2019-09-03,1545.9000244140625
2019-09-04,1550.300048828125
2019-09-05,1515.4000244140625
2019-09-06,1506.199951171875
2019-09-09,1502.199951171875
2019-09-10,1490.300048828125
2019-09-11,1494.4000244140625
2019-09-12,1498.699951171875
2019-09-13,1490.9000244140625
2019-09-16,1503.0999755859375
2019-09-17,1505.0999755859375
2019-09-18,1507.5
2019-09-19,1498.4000244140625
2019-09-20,1507.300048828125
2019-09-23,1523.699951171875
2019-09-24,1532.0999755859375
2019-09-25,1504.5999755859375
2019-09-26,1507.5
2019-09-27,1499.0999755859375
2019-09-30,1465.699951171875
2019-10-01,1482.0
2019-10-02,1501.0
2019-10-03,1507.0999755859375
2019-10-04,1506.199951171875
2019-10-07,1497.699951171875
2019-10-08,1497.199951171875
2019-10-09,1506.0999755859375
2019-10-10,1494.800048828125
2019-10-11,1482.699951171875
2019-10-14,1491.699951171875
2019-10-15,1477.5999755859375
2019-10-16,1488.0
2019-10-17,1492.300048828125
2019-10-18,1488.199951171875
2019-10-21,1482.4000244140625
2019-10-22,1481.699951171875
2019-10-23,1489.9000244140625
2019-10-24,1498.9000244140625
2019-10-25,1499.5
2019-10-28,1490.0
2019-10-29,1487.0
2019-10-30,1493.199951171875
2019-10-31,1511.4000244140625
2019-11-01,1508.0
2019-11-04,1508.0
2019-11-05,1480.800048828125
2019-11-06,1490.199951171875
2019-11-07,1464.199951171875
2019-11-08,1461.300048828125
2019-11-11,1455.5
2019-11-12,1452.0999755859375
2019-11-13,1461.699951171875
2019-11-14,1471.800048828125
2019-11-15,1467.300048828125
2019-11-18,1470.9000244140625
2019-11-19,1473.300048828125
2019-11-20,1473.300048828125
2019-11-21,1463.0999755859375
2019-11-22,1463.0999755859375
2019-11-25,1456.5999755859375
2019-11-26,1459.800048828125
2019-11-27,1453.4000244140625
2019-12-02,1462.300048828125
2019-12-03,1478.199951171875
2019-12-04,1474.0
2019-12-05,1476.9000244140625
2019-12-06,1459.0999755859375
2019-12-09,1459.300048828125
2019-12-10,1462.5999755859375
2019-12-11,1469.4000244140625
2019-12-12,1466.699951171875
2019-12-13,1475.5999755859375
2019-12-16,1475.0
2019-12-17,1474.5999755859375
2019-12-18,1472.5999755859375
2019-12-19,1478.199951171875
2019-12-20,1474.699951171875
2019-12-23,1482.5
2019-12-26,1509.300048828125
2019-12-27,1513.800048828125
2019-12-30,1514.5
2019-12-31,1519.5
2020-01-02,1524.5
2020-01-03,1549.199951171875
2020-01-05,1571.300048828125
2020-01-06,1566.199951171875
2020-01-07,1571.800048828125
2020-01-08,1557.4000244140625
2020-01-09,1551.699951171875
2020-01-10,1557.5
2020-01-12,1559.9000244140625
2020-01-13,1548.4000244140625
2020-01-14,1542.4000244140625
2020-01-15,1552.0999755859375
2020-01-16,1549.0
2020-01-17,1558.800048828125
2020-01-19,1557.300048828125
2020-01-21,1556.4000244140625
2020-01-22,1555.300048828125
2020-01-23,1564.5999755859375
2020-01-24,1571.0999755859375
2020-01-26,1582.300048828125
2020-01-27,1576.800048828125
2020-01-28,1569.199951171875
2020-01-29,1569.800048828125
2020-01-30,1583.5
2020-01-31,1582.9000244140625
2020-02-02,1593.5
2020-02-03,1577.199951171875
2020-02-04,1550.4000244140625
2020-02-05,1557.800048828125
2020-02-06,1565.0999755859375
2020-02-07,1568.5999755859375
2020-02-09,1577.300048828125
2020-02-10,1574.699951171875
2020-02-11,1565.5999755859375
2020-02-12,1567.4000244140625
2020-02-13,1575.0999755859375
2020-02-14,1582.699951171875
2020-02-16,1585.800048828125
2020-02-18,1600.0
2020-02-19,1607.5
2020-02-20,1616.5999755859375
2020-02-21,1644.5999755859375
2020-02-23,1667.5
2020-02-24,1672.4000244140625
2020-02-25,1646.9000244140625
2020-02-26,1640.0
2020-02-27,1643.0999755859375
2020-02-28,1642.5
2020-03-02,1566.699951171875
2020-03-03,1594.800048828125
2020-03-04,1644.4000244140625
2020-03-05,1643.0
2020-03-06,1668.0
2020-03-09,1672.4000244140625
2020-03-10,1675.699951171875
2020-03-11,1660.300048828125
2020-03-12,1642.300048828125
2020-03-13,1590.300048828125
2020-03-16,1516.699951171875
2020-03-17,1486.5
2020-03-18,1525.800048828125
2020-03-19,1477.9000244140625
2020-03-20,1479.300048828125
2020-03-22,1495.5999755859375
2020-03-23,1575.699951171875
2020-03-24,1696.0999755859375
2020-03-25,1638.0999755859375
2020-03-26,1636.5999755859375
2020-03-27,1630.5999755859375
2020-03-29,1664.199951171875
2020-03-30,1637.199951171875
2020-03-31,1592.4000244140625
2020-04-01,1605.199951171875
2020-04-02,1637.699951171875
2020-04-03,1648.800048828125
2020-04-06,1730.699951171875
2020-04-07,1693.9000244140625
2020-04-08,1680.699951171875
2020-04-09,1740.5999755859375
2020-04-12,1738.199951171875
2020-04-13,1769.4000244140625
2020-04-14,1751.300048828125
2020-04-15,1743.300048828125
2020-04-16,1730.0999755859375
2020-04-17,1694.5
2020-04-19,1690.199951171875
2020-04-20,1707.699951171875
2020-04-21,1706.0
2020-04-22,1687.800048828125
2020-04-23,1747.5999755859375
2020-04-24,1745.699951171875
2020-04-26,1741.4000244140625
2020-04-27,1720.300048828125
2020-04-28,1721.0
2020-04-29,1722.199951171875
2020-04-30,1713.4000244140625
2020-05-01,1694.199951171875
2020-05-03,1706.4000244140625
2020-05-04,1700.9000244140625
2020-05-05,1712.0999755859375
2020-05-06,1691.9000244140625
2020-05-07,1723.199951171875
2020-05-08,1704.800048828125
2020-05-10,1708.5999755859375
2020-05-11,1700.0999755859375
2020-05-12,1706.0999755859375
2020-05-13,1725.800048828125
2020-05-14,1742.800048828125
2020-05-15,1754.0999755859375
2020-05-17,1767.9000244140625
2020-05-18,1736.5
2020-05-19,1749.0
2020-05-20,1749.699951171875
2020-05-21,1725.300048828125
2020-05-22,1734.699951171875
2020-05-24,1730.0999755859375
2020-05-26,1735.5
2020-05-27,1728.199951171875
2020-05-28,1726.800048828125
2020-05-29,1728.300048828125
2020-05-31,1755.0999755859375
2020-06-01,1751.699951171875
2020-06-02,1750.300048828125
2020-06-03,1734.0
2020-06-04,1704.800048828125
2020-06-05,1727.4000244140625
2020-06-07,1684.0999755859375
2020-06-08,1683.0
2020-06-09,1705.0999755859375
2020-06-10,1721.9000244140625
2020-06-11,1720.699951171875
2020-06-12,1739.800048828125
2020-06-14,1740.5999755859375
2020-06-15,1737.300048828125
2020-06-16,1727.199951171875
2020-06-17,1736.5
2020-06-18,1735.5999755859375
2020-06-19,1731.0999755859375
2020-06-21,1760.800048828125
2020-06-22,1753.0
2020-06-23,1766.4000244140625
2020-06-24,1782.0
2020-06-25,1775.0999755859375
2020-06-26,1770.5999755859375
2020-06-28,1785.300048828125
2020-06-29,1780.300048828125
2020-06-30,1781.199951171875
2020-07-01,1800.5
2020-07-02,1779.9000244140625
2020-07-05,1786.800048828125
2020-07-06,1790.0
2020-07-07,1793.5
2020-07-08,1809.9000244140625
2020-07-09,1820.5999755859375
2020-07-10,1803.800048828125
2020-07-12,1804.0999755859375
2020-07-13,1801.9000244140625
2020-07-14,1812.9000244140625
2020-07-15,1815.0
2020-07-16,1797.800048828125
2020-07-17,1812.0999755859375
2020-07-19,1810.5
2020-07-20,1819.5999755859375
2020-07-21,1845.9000244140625
2020-07-22,1867.9000244140625
2020-07-23,1885.4000244140625
2020-07-24,1900.300048828125
