Date,^STOXX50E
2015-10-09,3250.31005859375
2015-10-12,3247.330078125
2015-10-13,3221.280029296875
2015-10-14,3191.570068359375
2015-10-15,3238.81005859375
2015-10-16,3264.929931640625
2015-10-19,3272.0400390625
2015-10-20,3255.719970703125
2015-10-21,3272.22998046875
2015-10-22,3353.110107421875
2015-10-23,3425.81005859375
2015-10-26,3414.60009765625
2015-10-27,3381.010009765625
2015-10-28,3421.090087890625
2015-10-29,3413.389892578125
2015-10-30,3418.22998046875
2015-11-02,3434.5
2015-11-03,3442.679931640625
2015-11-04,3439.159912109375
2015-11-05,3447.489990234375
2015-11-06,3468.2099609375
2015-11-09,3418.360107421875
2015-11-10,3425.39990234375
2015-11-11,3448.419921875
2015-11-12,3387.699951171875
2015-11-13,3360.64990234375
2015-11-16,3362.22998046875
2015-11-17,3451.93994140625
2015-11-18,3431.919921875
2015-11-19,3448.929931640625
2015-11-20,3452.449951171875
2015-11-23,3445.260009765625
2015-11-24,3409.60009765625
2015-11-25,3462.06005859375
2015-11-26,3498.6201171875
2015-11-27,3488.989990234375
2015-11-30,3506.449951171875
2015-12-01,3479.639892578125
2015-12-02,3468.659912109375
2015-12-03,3343.340087890625
2015-12-04,3330.75
2015-12-07,3360.2099609375
2015-12-08,3297.4599609375
2015-12-09,3277.2099609375
2015-12-10,3269.969970703125
2015-12-11,3203.2099609375
2015-12-14,3139.239990234375
2015-12-15,3241.510009765625
2015-12-16,3246.780029296875
