DATE,DJI,S&P500,NASDAQ,TSX,TSX_60,HSI,SHA,NIKKEI,EURO,FTSE_100,FTSE_MIB,AUS,WTI_Crude,GOLD
2020-03-06,25864.77930,2972.37012,8575.62012,16175.00000,965.55000,26146.66992,3034.51099,20749.75000,3232.07007,6462.60000,20799.89000,6216.20020,45.90000,1668.00000
2020-03-09,23851.01953,2746.56006,7950.68018,14514.20020,863.33000,25040.46094,2943.29102,19698.75977,2959.07007,5965.80000,18475.91000,5760.60010,41.28000,1672.40002
2020-03-10,25018.16016,2882.22998,8344.25000,14958.09961,893.62000,25392.50977,2996.76196,19867.11914,2910.02002,5960.20000,17870.18000,5939.60010,31.13000,1675.69995
2020-03-11,23553.22070,2741.37988,7952.04981,14270.09961,854.67000,25231.60938,2968.51709,19416.06055,2905.56006,5876.50000,17928.64000,5725.89990,34.36000,1660.30005
2020-03-12,21200.61914,2480.63989,7201.79981,12508.50000,747.75000,24309.07031,2923.48608,18559.63086,2545.22998,5237.50000,14894.44000,5304.60010,32.98000,1642.30005
2020-03-13,23185.61914,2711.02002,7874.87988,13716.29981,828.77000,24032.91016,2887.42700,17431.05078,2586.02002,5366.10000,15954.29000,5539.29981,32.93000,1590.30005
2020-03-16,20188.51953,2386.12988,6904.58984,12360.40039,745.79000,23063.57031,2789.25391,17002.03906,2450.37012,5151.10000,14980.34000,5002.00000,31.73000,1516.69995
2020-03-17,21237.38086,2529.18994,7334.77979,12685.20020,767.52000,23263.73047,2779.64111,17011.52930,2530.50000,5294.90000,15314.77000,5293.39990,28.70000,1486.50000
2020-03-18,19898.91992,2398.10010,6989.83984,11721.40039,714.74000,22291.82031,2728.75610,16726.55078,2385.82007,5080.60000,15120.48000,4953.20020,27.33000,1525.80005
2020-03-19,20087.18945,2409.38989,7150.58008,12170.50000,742.03000,21709.13086,2702.12988,16552.83008,2454.08008,5151.60000,15466.97000,4782.89990,20.83000,1477.90002
2020-03-20,19173.98047,2304.91992,6879.52002,11851.79981,721.98000,22805.07031,2745.61792,NaN,2548.50000,5190.80000,15731.85000,4816.60010,25.91000,1479.30005
2020-03-23,18591.92969,2237.39990,6860.66992,11228.50000,687.27000,21696.13086,2660.16992,16887.77930,2485.54004,4993.90000,15559.80000,4546.00000,24.49000,1575.69995
2020-03-24,20704.91016,2447.33008,7417.85986,12571.09961,772.42000,22663.49023,2722.43799,18092.34961,2715.11011,5446.00000,16948.60000,4735.70020,24.49000,1696.09998
2020-03-25,21200.55078,2475.56006,7384.29981,13139.20020,802.55000,23527.18945,2781.59106,19546.63086,2800.13989,5688.20000,17243.68000,4998.10010,24.19000,1638.09998
2020-03-26,22552.16992,2630.07007,7797.54004,13371.20020,816.23000,23352.33984,2764.91089,18664.59961,2847.78003,5815.70000,17369.38000,5113.29981,23.00000,1636.59998
2020-03-27,21636.77930,2541.46997,7502.37988,12687.70020,772.12000,23484.27930,2772.20288,19389.42969,2728.64990,5510.30000,16822.59000,4842.39990,21.84000,1630.59998
2020-03-30,22327.48047,2626.64990,7774.14990,13038.50000,798.60000,23175.10938,2747.21411,19084.97070,2765.62012,5563.70000,16872.41000,5181.39990,20.46000,1637.19995
2020-03-31,21917.16016,2584.59009,7700.10010,13378.79981,819.89000,23603.48047,2750.29590,18917.00977,2786.89990,5672.00000,17050.94000,5076.79981,20.24000,1592.40002
2020-04-01,20943.50977,2470.50000,7360.58008,12876.40039,787.95000,23085.78906,2734.52197,18065.41016,2680.30005,5454.60000,16544.97000,5258.60010,21.20000,1605.19995
2020-04-02,21413.43945,2526.89990,7487.31006,13097.79981,800.81000,23280.06055,2780.63794,17818.72070,2688.48999,5480.20000,16834.03000,5154.29981,24.76000,1637.69995
2020-04-03,21052.52930,2488.64990,7373.08008,12938.29981,792.20000,23236.10938,2763.98706,17820.18945,2662.98999,5415.50000,16384.35000,5067.50000,29.00000,1648.80005
2020-04-06,22679.99023,2663.67993,7913.24023,13592.70020,831.47000,23749.11914,NaN,18576.30078,2795.96997,5582.40000,17039.31000,5286.79981,26.80000,1730.69995
2020-04-07,22653.85938,2659.40991,7887.25977,13614.09961,830.58000,24253.28906,2820.76294,18950.17969,2857.66992,5704.50000,17411.72000,5252.29981,26.08000,1693.90002
2020-04-08,23433.57031,2749.97998,8090.89990,13925.70020,846.79000,23970.36914,2815.36890,19353.24023,2851.27002,5677.70000,17380.82000,5206.89990,26.33000,1680.69995
2020-04-09,23719.36914,2789.82007,8153.58008,14166.59961,859.44000,24300.33008,2825.90405,19345.76953,2892.79004,5842.70000,17621.62000,5387.29981,23.19000,1740.59998
2020-04-13,23390.76953,2761.62988,8192.41992,14075.90039,853.35000,NaN,2783.04810,19043.40039,NaN,NaN,NaN,NaN,22.93000,1769.40002
2020-04-14,23949.75977,2846.06006,8515.74023,14258.40039,864.47000,24435.40039,2827.28296,19638.81055,2917.73999,5791.30000,17558.43000,5488.10010,20.86000,1751.30005
2020-04-15,23504.34961,2783.36011,8393.17969,13958.59961,847.02000,24145.33984,2811.17407,19550.08984,2808.19995,5597.70000,16719.07000,5466.70020,20.26000,1743.30005
2020-04-16,23537.67969,2799.55005,8532.36035,13899.29981,842.76000,24006.44922,2819.93506,19290.19922,2812.35010,5628.40000,16768.14000,5416.29981,19.95000,1732.30005
2020-04-17,24242.49023,2874.56006,8650.13965,14359.90039,871.85000,24380.00000,2838.49512,19897.25977,2888.30005,5787.00000,17055.47000,5487.50000,18.12000,1694.50000
2020-04-20,23650.43945,2823.15991,8560.73047,14388.29981,871.98000,24330.01953,2852.55298,19669.11914,2909.50000,5812.80000,17064.14000,5353.00000,-2.60000,1707.69995
2020-04-21,23018.88086,2736.56006,8263.23047,13940.09961,844.63000,23793.55078,2827.01294,19280.77930,2791.34009,5641.00000,16450.85000,5221.29981,9.06000,1707.30005
2020-04-22,23475.82031,2799.31006,8495.37988,14288.20020,865.91000,23893.35938,2843.97998,19137.94922,2834.89990,5770.60000,16765.28000,5221.20020,14.31000,1735.30005
2020-04-23,23515.25977,2797.80005,8494.75000,14251.09961,861.97000,23977.32031,2838.49902,19429.43945,2852.45996,5826.60000,17011.11000,5217.10010,17.09000,1748.09998
2020-04-24,23775.26953,2836.73999,8634.51953,14420.40039,873.14000,23831.33008,2808.52905,19262.00000,2809.07007,5752.20000,16858.89000,5242.60010,17.18000,1745.69995
2020-04-27,24133.77930,2878.47998,8730.16016,14642.09961,884.53000,24280.14063,2815.49512,19783.22070,2882.09009,5846.80000,17380.21000,5321.39990,12.44000,1720.30005
2020-04-28,24101.55078,2863.38989,8607.73047,14798.29981,894.17000,24575.96094,2810.02393,19771.18945,2932.06006,5958.50000,17677.15000,5313.10010,13.35000,1721.00000
2020-04-29,24633.85938,2939.51001,8914.70996,15228.09961,920.28000,24643.58984,2822.44190,NaN,2996.08008,6115.30000,18067.29000,5393.39990,16.01000,1731.80005
2020-04-30,24345.72070,2912.42993,8889.54981,14780.70020,891.63000,NaN,2860.08203,20193.68945,2927.92993,5901.20000,17690.49000,5522.39990,15.06000,1713.40002
2020-05-01,23723.68945,2830.70996,8604.95020,14620.29981,882.65000,NaN,NaN,19619.34961,NaN,5763.10000,NaN,5245.89990,18.84000,1694.19995
2020-05-04,23749.75977,2842.73999,8710.70996,14745.00000,893.10000,23613.80078,NaN,NaN,2816.47998,5753.80000,17035.61000,5319.79981,19.78000,1700.90002
2020-05-05,23883.08984,2868.43994,8809.12012,14811.59961,896.99000,23868.66016,NaN,NaN,2875.90991,5849.40000,17387.38000,5407.10010,25.87000,1712.19995
2020-05-06,23664.64063,2848.41992,8854.38965,14830.70020,898.73000,24137.48047,2878.13989,NaN,2843.76001,5853.80000,17159.31000,5384.60010,26.49000,1710.59998
2020-05-07,23875.89063,2881.18994,8979.66016,14833.70020,897.50000,23980.63086,2871.52295,19674.76953,2880.60010,5936.00000,17245.04000,5364.20020,23.46000,1723.19995
2020-05-08,24331.32031,2929.80005,9121.32031,14966.59961,905.55000,24230.16992,2895.34009,20179.08984,2908.11011,NaN,17439.30000,5391.10010,24.63000,1704.80005
2020-05-11,24221.99023,2930.18994,9192.33984,15103.20020,916.89000,24602.06055,2894.80005,20390.66016,2883.75000,5939.70000,17381.36000,5461.20020,26.17000,1713.90002
2020-05-12,23764.77930,2870.12012,9002.54981,14881.20020,904.10000,24245.67969,2891.55591,20366.48047,2884.19995,5994.80000,17559.32000,5403.00000,25.16000,1705.90002
2020-05-13,23247.97070,2820.00000,8863.16992,14503.20020,882.04000,24180.30078,2898.05005,20267.05078,2810.55005,5904.10000,17183.44000,5421.89990,25.57000,1726.69995
2020-05-14,23625.33984,2852.50000,8943.71973,14509.70020,881.22000,23829.74023,2870.34204,19914.77930,2760.22998,5741.50000,16867.76000,5328.70020,27.73000,1741.90002
2020-05-15,23685.41992,2863.69995,9014.55957,14638.90039,886.85000,23797.47070,2868.45898,20037.47070,2770.69995,5799.80000,16852.35000,5404.79981,29.65000,1754.09998
2020-05-18,24597.36914,2953.90991,9234.83008,NaN,NaN,23934.76953,2875.41797,20133.73047,2911.87988,6048.60000,17401.45000,5460.50000,33.23000,1737.09998
2020-05-19,24206.85938,2922.93994,9185.09961,14885.50000,899.03000,24388.13086,2898.57593,20433.44922,2902.58008,6002.20000,17034.54000,5559.50000,32.36000,1749.50000
2020-05-20,24575.90039,2971.61011,9375.78027,14997.59961,906.09000,24399.94922,2883.73804,20595.15039,2942.38989,6067.20000,17213.11000,5573.00000,33.59000,1749.50000
2020-05-21,24474.11914,2948.51001,9284.87988,14884.90039,898.39000,24280.02930,2867.92407,20552.31055,NaN,6015.30000,17087.06000,5550.39990,33.96000,1725.59998
2020-05-22,24465.16016,2955.44995,9324.58984,14913.59961,900.53000,22930.14063,2813.76489,20388.16016,2905.46997,5993.30000,17316.29000,5497.00000,33.56000,1734.69995
2020-05-26,24995.10938,2991.77002,9340.21973,15148.09961,915.67000,23384.66016,2846.54712,21271.16992,2999.21997,6067.80000,17860.46000,5780.00000,33.25000,1735.50000
2020-05-27,25548.26953,3036.12988,9412.36035,15272.00000,924.65000,23301.35938,2836.80396,21419.23047,3051.08008,6144.30000,17910.25000,5775.00000,34.35000,1728.19995
2020-05-28,25400.64063,3029.72998,9368.99023,15262.70020,923.16000,23132.75977,2846.22192,21916.31055,3094.46997,6218.80000,18351.16000,5851.10010,32.81000,1726.80005
2020-05-29,25383.10938,3044.31006,9489.87012,15192.79981,917.17000,22961.47070,2852.35107,21877.89063,3050.19995,6076.60000,18197.56000,5755.70020,33.71000,1728.30005
2020-06-01,25475.01953,3055.72998,9552.04981,15236.20020,919.77000,23732.51953,2915.43091,22062.39063,NaN,6166.40000,18523.71000,5819.20020,35.49000,1751.69995
2020-06-02,25742.65039,3080.82007,9608.37988,15394.40039,931.70000,23995.93945,2921.39795,22325.60938,3159.02002,6220.10000,18971.09000,5835.10010,35.44000,1750.30005
2020-06-03,26269.89063,3122.87012,9682.91016,15575.09961,941.72000,24325.61914,2923.37109,22613.75977,3269.59009,6382.40000,19641.81000,5941.60010,36.81000,1734.00000
2020-06-04,26281.82031,3112.35010,9615.80957,15527.90039,936.71000,24366.30078,2919.25098,22695.74023,3261.66992,6341.40000,19634.03000,5991.79981,37.29000,1704.80005
2020-06-05,27110.98047,3193.92993,9814.08008,15854.09961,956.81000,24770.41016,2930.79907,22863.73047,3384.29004,6484.30000,20187.51000,5998.70020,37.41000,1727.40002
2020-06-08,27572.43945,3232.38989,9924.75000,15974.90039,961.68000,24776.76953,2937.77100,23178.09961,3366.29004,6472.60000,20231.38000,NaN,39.55000,1683.00000
2020-06-09,27272.30078,3207.17993,9953.75000,15833.70020,954.25000,25057.22070,2956.11206,23091.02930,3320.70996,6335.70000,19930.20000,6144.89990,38.19000,1705.09998
2020-06-10,26989.99023,3190.13989,10020.34961,15701.29981,946.07000,25049.73047,2943.75293,23124.94922,3293.70996,6329.10000,19758.01000,6148.39990,38.94000,1721.90002
2020-06-11,25128.16992,3002.10010,9492.73047,15050.90039,908.66000,24480.15039,2920.89697,22472.91016,3144.57007,6076.70000,18806.86000,5960.60010,39.60000,1720.69995
2020-06-12,25605.53906,3041.31006,9588.80957,15256.59961,920.06000,24301.38086,2919.74097,22305.48047,3153.73999,6105.20000,18888.16000,5847.79981,36.34000,1739.80005
2020-06-15,25763.16016,3066.59009,9726.01953,15359.70020,925.96000,23776.94922,2890.03003,21530.94922,3136.39990,6064.70000,18969.29000,5719.79981,36.26000,1737.30005
2020-06-16,26289.98047,3124.73999,9895.87012,15515.79981,936.00000,24344.08984,2931.75000,22582.21094,3242.64990,6242.80000,19625.63000,5942.29981,37.12000,1727.19995
2020-06-17,26119.60938,3113.48999,9910.53027,15428.70020,930.87000,24481.41016,2935.87012,22455.75977,3267.26001,6253.30000,19585.89000,5991.79981,38.65000,1736.50000
2020-06-18,26080.09961,3115.34009,9943.04981,15479.79981,934.92000,24464.93945,2939.32007,22355.46094,3249.89990,6224.10000,19485.76000,5936.50000,38.21000,1735.59998
2020-06-19,25871.46094,3097.73999,9946.12012,15474.20020,933.38000,24643.89063,2967.62988,22478.78906,3269.10010,6292.60000,19618.93000,5942.60010,39.05000,1731.09998
2020-06-22,26024.96094,3117.86011,10056.48047,15516.90039,935.25000,24511.33984,2965.27197,22437.26953,3241.68994,6244.60000,19478.73000,5944.50000,39.83000,1753.00000
2020-06-23,26156.09961,3131.29004,10131.37012,15564.79981,937.54000,24907.33984,2970.62012,22549.05078,3298.83008,6320.10000,19841.58000,5954.39990,40.73000,1766.40002
2020-06-24,25445.93945,3050.33008,9909.16992,15294.40039,921.79000,24781.58008,2979.55103,22534.32031,3196.12012,6123.70000,19162.98000,5965.70020,40.37000,1782.00000
2020-06-25,25745.59961,3083.76001,10017.00000,15446.09961,932.27000,NaN,NaN,22259.78906,3218.90991,6147.10000,19234.75000,5817.70020,38.01000,1775.09998
2020-06-26,25015.55078,3009.05005,9757.21973,15189.00000,915.65000,24549.99023,NaN,22512.08008,3204.16992,6159.30000,19124.36000,5904.10010,38.72000,1770.59998
2020-06-29,25595.80078,3053.23999,9874.15039,15389.70020,928.60000,24301.27930,2961.51611,21995.03906,3232.02002,6225.80000,19447.02000,5815.00000,38.49000,1780.30005
2020-06-30,25812.88086,3100.29004,10058.76953,15515.20020,934.21000,24427.18945,2984.67407,22288.14063,3234.07007,6169.70000,19375.52000,5897.89990,39.70000,1781.19995
